candidate_id,profile_completeness_score,days_on_platform,days_since_active,open_to_work_flag,profile_views_received_30d,applications_submitted_30d,recruiter_response_rate,avg_response_time_hours,num_assessments_taken,assessment_score_mean,assessment_score_max,assessment_score_jd_relevant_mean,connection_count,endorsements_received,notice_period_days,expected_salary_min_lpa,expected_salary_max_lpa,expected_salary_mid_lpa,expected_salary_width_lpa,preferred_work_mode_ord,willing_to_relocate,has_github,github_activity_score,search_appearance_30d,saved_by_recruiters_30d,interview_completion_rate,has_offer_history,offer_acceptance_rate,verified_email,verified_phone,linkedin_connected,availability_tilt_score,num_career_entries,avg_tenure_months,min_tenure_months,max_tenure_months,tenure_stdev_months,avg_company_size_ord,service_firm_months,service_firm_month_fraction,pure_services_career_flag,current_industry_is_tech,current_industry_is_services,title_chasing_jump_count,title_chasing_flag,computed_career_span_years,years_experience_consistency_gap,recent_llm_only_experience_flag,has_pre_llm_ml_background,pure_research_flag,management_pivot_18mo_plus_flag,wrong_domain_flag,num_skills,avg_skill_proficiency,max_skill_proficiency,total_skill_endorsements,high_proficiency_low_duration_count,has_python_skill,python_proficiency,python_duration_months,num_education_entries,highest_education_tier_ord,has_relevant_degree_field,num_certifications,has_relevant_certification,years_of_experience,experience_band_fit,location_tier,current_company_size_ord,current_title_seniority_level,marketing_nontech_title_flag,title_skill_mismatch_flag,retrieval_embeddings_narrative_hits,retrieval_embeddings_skills_hits,retrieval_embeddings_inflation_gap,vector_db_hybrid_search_narrative_hits,vector_db_hybrid_search_skills_hits,vector_db_hybrid_search_inflation_gap,evaluation_ranking_metrics_narrative_hits,evaluation_ranking_metrics_skills_hits,evaluation_ranking_metrics_inflation_gap,llm_finetuning_narrative_hits,llm_finetuning_skills_hits,llm_finetuning_inflation_gap,learning_to_rank_models_narrative_hits,learning_to_rank_models_skills_hits,learning_to_rank_models_inflation_gap,distributed_inference_narrative_hits,distributed_inference_skills_hits,distributed_inference_inflation_gap,open_source_validation_narrative_hits,open_source_validation_skills_hits,open_source_validation_inflation_gap,nlp_ir_domain_narrative_hits,nlp_ir_domain_skills_hits,nlp_ir_domain_inflation_gap,cv_speech_robotics_domain_narrative_hits,cv_speech_robotics_domain_skills_hits,cv_speech_robotics_domain_inflation_gap,production_deployment_narrative_hits,production_deployment_skills_hits,production_deployment_inflation_gap,research_only_narrative_hits,research_only_skills_hits,research_only_inflation_gap,pre_llm_ml_background_narrative_hits,pre_llm_ml_background_skills_hits,pre_llm_ml_background_inflation_gap,llm_only_recent_narrative_hits,llm_only_recent_skills_hits,llm_only_recent_inflation_gap,code_quality_signals_narrative_hits,code_quality_signals_skills_hits,code_quality_signals_inflation_gap,hr_recruiting_marketplace_domain_narrative_hits,hr_recruiting_marketplace_domain_skills_hits,hr_recruiting_marketplace_domain_inflation_gap,marketing_nontech_titles_narrative_hits,marketing_nontech_titles_skills_hits,marketing_nontech_titles_inflation_gap,management_architect_titles_narrative_hits,management_architect_titles_skills_hits,management_architect_titles_inflation_gap,title_chasing_seniority_words_narrative_hits,title_chasing_seniority_words_skills_hits,title_chasing_seniority_words_inflation_gap,closed_source_only_flag
CAND_0007412,81.3,676,38,1,251,20,0.76,23.7,2,52.95,55.8,0.0,462,15,120,22.2,46.7,34.45,24.500000000000004,1,0,1,36.0,785,38,0.88,1,0.77,1,1,1,5,5,17.4,8,33,8.5463442476886,5.2,0,0.0,0,1,0,0,0,7.34839151266256,0.0516084873374405,0,1,0,0,0,12,2.9166666666666665,4,322,0,0,0,0,2,4,1,0,0,7.4,1.0,3,7,2,0,0,3,1,0,1,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
CAND_0008849,58.4,875,27,1,37,14,0.76,98.2,1,43.1,43.1,0.0,701,99,60,14.9,22.1,18.5,7.200000000000001,3,0,0,-1,273,12,0.7,0,-1,1,1,0,7,1,48.0,48,48,0.0,1.0,0,0.0,0,1,0,0,0,3.9425051334702257,0.05749486652977431,0,0,0,0,1,9,2.0,3,75,0,0,0,0,1,3,0,0,0,4.0,0.8,-1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAND_0024004,80.1,815,51,0,139,8,0.76,160.4,0,0.0,0.0,0.0,106,28,60,25.2,24.6,24.9,0.0,0,0,1,71.2,437,5,0.93,1,0.82,1,1,0,6,4,23.5,12,37,11.586630226256467,5.5,0,0.0,0,1,0,0,0,7.73990417522245,0.16009582477755036,0,0,0,0,0,14,2.142857142857143,3,160,0,0,0,0,2,3,1,0,0,7.9,1.0,-1,5,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAND_0010474,56.3,74,21,0,117,12,0.18,18.5,1,37.3,37.3,0.0,610,2,120,16.3,26.7,21.5,10.399999999999999,2,1,0,-1,158,3,0.53,0,-1,1,1,1,5,4,20.5,15,27,4.272001872658765,6.25,20,0.24390243902439024,0,0,0,0,0,6.874743326488707,0.12525667351129322,0,0,0,0,0,10,1.8,3,104,0,0,0,0,1,1,0,2,0,7.0,1.0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0031759,55.9,232,111,1,21,7,0.58,56.5,0,0.0,0.0,0.0,562,27,90,11.8,23.5,17.65,11.7,3,0,0,-1,101,2,0.74,0,-1,0,1,0,4,2,23.0,6,40,17.0,4.5,0,0.0,0,1,0,0,0,3.7782340862423,0.12176591375770007,0,0,0,0,0,17,1.9411764705882353,3,70,0,0,0,0,1,1,0,2,1,3.9,0.78,-1,5,2,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CAND_0061397,73.5,718,1,1,89,5,0.16,78.9,0,0.0,0.0,0.0,218,95,60,20.2,32.5,26.35,12.3,2,0,0,-1,69,6,0.56,0,-1,1,0,1,6,3,19.333333333333332,18,20,0.9428090415820634,6.333333333333333,20,0.3448275862068966,0,1,0,0,0,4.84599589322382,0.05400410677618073,0,0,0,0,1,9,2.0,3,110,0,0,0,0,2,3,0,1,0,4.9,0.9800000000000001,-1,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAND_0029494,52.6,196,141,0,82,10,0.27,88.2,1,33.5,33.5,0.0,203,40,60,15.7,31.1,23.4,15.400000000000002,2,1,0,-1,239,15,0.91,0,-1,1,1,0,5,3,31.333333333333332,13,42,13.021349989749739,5.666666666666667,42,0.44680851063829785,0,0,0,0,0,7.7782340862423,0.12176591375770052,0,0,0,0,0,14,1.8571428571428572,3,178,0,0,0,0,1,1,1,0,0,7.9,1.0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0066628,66.1,1266,227,0,4,9,0.77,262.8,0,0.0,0.0,0.0,136,43,150,9.7,11.5,10.6,1.8000000000000007,2,0,1,42.4,105,6,0.43,1,0.43,1,1,0,5,3,41.333333333333336,34,48,5.734883511361751,5.0,42,0.3387096774193548,0,0,0,0,0,10.184804928131417,0.21519507186858355,0,0,0,1,0,23,2.1739130434782608,3,111,3,0,0,0,2,2,0,2,1,10.4,0.86,2,3,5,0,0,1,4,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CAND_0007492,69.8,193,158,1,11,2,0.64,65.8,0,0.0,0.0,0.0,89,43,60,3.7,20.7,12.2,17.0,3,0,1,27.0,9,2,0.63,0,-1,0,1,0,6,2,14.0,13,15,1.0,3.0,0,0.0,0,0,0,0,0,2.3381245722108144,0.06187542778918553,0,0,0,0,0,16,2.3125,3,61,2,0,0,0,1,3,1,0,0,2.4,0.48,-1,3,5,0,0,1,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAND_0055026,84.5,1456,182,1,78,10,0.61,241.9,0,0.0,0.0,0.0,86,33,90,14.6,21.9,18.25,7.299999999999999,1,1,1,10.7,9,3,0.51,0,-1,1,0,0,5,1,33.0,33,33,0.0,1.0,0,0.0,0,1,0,0,0,2.7104722792607805,0.08952772073921933,0,0,0,1,0,13,2.4615384615384617,3,51,1,0,0,0,2,2,1,0,0,2.8,0.5599999999999999,-1,1,5,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
CAND_0086410,81.8,591,15,1,151,13,0.4,7.3,0,0.0,0.0,0.0,640,72,90,26.7,31.7,29.2,5.0,3,0,0,-1,233,13,0.7,1,0.79,1,1,0,5,2,17.0,10,24,7.0,5.0,0,0.0,0,0,0,1,0,2.811772758384668,0.08822724161533202,0,0,0,0,1,9,2.111111111111111,3,148,0,0,0,0,1,1,1,0,0,2.9,0.58,3,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAND_0075726,71.7,520,132,0,20,2,0.27,138.6,0,0.0,0.0,0.0,138,61,90,11.4,19.7,15.55,8.299999999999999,1,0,0,-1,98,5,0.69,1,0.21,1,1,0,4,3,30.333333333333332,13,42,12.498888839501783,4.0,0,0.0,0,0,0,0,0,7.493497604380561,0.10650239561943842,0,0,0,0,0,14,1.6428571428571428,2,132,0,0,0,0,2,2,1,0,0,7.6,1.0,-1,6,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0019323,80.9,207,65,0,30,11,0.73,150.9,1,45.0,45.0,0.0,237,55,90,24.7,36.4,30.549999999999997,11.7,3,1,1,64.5,211,26,0.92,0,-1,1,1,0,5,1,46.0,46,46,0.0,7.0,46,1.0,1,0,1,0,0,3.7782340862423,0.12176591375770007,0,0,0,0,1,12,2.0,3,176,0,0,0,0,1,1,1,0,0,3.9,0.78,0,7,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0072263,85.4,863,10,1,171,5,0.55,12.7,3,57.1,74.9,49.3,1286,88,90,23.2,45.5,34.35,22.3,2,1,1,35.1,132,23,0.8,1,0.27,1,1,1,5,2,40.0,37,43,3.0,6.0,37,0.4625,0,0,1,0,0,6.609171800136893,0.09082819986310753,0,0,0,0,0,12,2.25,3,226,0,0,0,0,1,2,0,1,1,6.7,1.0,2,7,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CAND_0019944,59.2,543,132,1,76,4,0.28,96.9,2,68.55,68.6,0.0,669,31,30,8.6,14.0,11.3,5.4,2,0,0,-1,11,7,0.66,0,-1,1,1,1,7,3,33.333333333333336,18,52,14.079141387961917,5.333333333333333,48,0.48,0,1,0,0,0,8.251882272416154,0.14811772758384656,0,0,0,0,0,9,2.2222222222222223,3,101,0,1,3,54,1,2,0,0,0,8.4,1.0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0048632,41.5,991,103,0,150,10,0.2,28.1,0,0.0,0.0,0.0,952,16,120,22.4,43.8,33.099999999999994,21.4,0,1,1,49.9,93,13,0.83,0,-1,1,1,1,4,1,58.0,58,58,0.0,5.0,0,0.0,0,1,0,0,0,4.763860369609857,0.13613963039014365,0,0,0,0,0,10,2.3,3,189,0,0,0,0,2,2,1,1,0,4.9,0.9800000000000001,2,5,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0078975,78.1,259,51,0,42,7,0.39,125.3,0,0.0,0.0,0.0,120,40,120,15.0,14.5,14.75,0.0,3,0,0,-1,2,11,0.44,1,0.21,1,0,1,4,3,38.333333333333336,20,50,13.123346456686352,4.333333333333333,0,0.0,0,0,0,0,0,9.483915126625599,0.21608487337440074,0,0,0,0,0,18,2.1666666666666665,3,56,1,0,0,0,1,2,1,0,0,9.7,0.93,0,3,2,0,0,1,5,4,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CAND_0056049,79.5,990,107,0,35,1,0.59,55.5,3,64.8,75.6,0.0,96,63,120,12.3,42.1,27.200000000000003,29.8,1,1,1,68.3,34,2,0.93,1,0.59,1,1,0,4,4,21.5,13,34,8.32165848854662,5.75,0,0.0,0,0,0,0,0,7.063655030800821,0.23634496919917858,0,0,0,0,0,14,1.9285714285714286,3,162,0,0,0,0,1,2,1,1,1,7.3,1.0,1,6,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND_0040948,74.9,968,193,0,54,0,0.34,269.5,0,0.0,0.0,0.0,48,15,120,10.2,23.3,16.75,13.100000000000001,1,0,0,-1,119,12,0.52,0,-1,0,1,0,4,3,34.333333333333336,20,43,10.208928554075703,3.6666666666666665,43,0.4174757281553398,0,1,0,0,0,8.479123887748118,0.2208761122518812,0,0,0,0,0,18,2.2222222222222223,3,102,0,0,0,0,2,2,1,2,1,8.7,1.0,-1,1,2,0,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1
CAND_0086926,84.4,790,203,0,14,1,0.35,219.8,0,0.0,0.0,0.0,592,8,90,8.9,13.0,10.95,4.1,0,1,0,-1,76,12,0.53,0,-1,0,0,0,4,1,50.0,50,50,0.0,7.0,50,1.0,1,0,1,0,0,4.1067761806981515,0.09322381930184864,0,0,0,0,0,19,2.210526315789474,3,81,0,0,0,0,2,2,1,0,0,4.2,0.8400000000000001,-1,7,2,0,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND_0098945,66.3,277,68,0,19,7,0.75,79.2,1,61.8,61.8,0.0,322,80,60,27.1,36.1,31.6,9.0,3,1,1,48.1,391,24,0.83,1,0.25,1,1,1,6,1,31.0,31,31,0.0,7.0,31,1.0,1,0,1,0,0,2.546201232032854,0.05379876796714589,0,0,0,0,1,11,2.3636363636363638,3,222,0,0,0,0,2,3,1,0,0,2.6,0.52,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
CAND_0077518,71.9,132,6,0,21,9,0.27,196.1,2,57.05,77.5,77.5,37,34,90,14.2,14.2,14.2,0.0,2,0,0,-1,72,11,0.45,0,-1,1,1,1,5,3,28.666666666666668,26,32,2.494438257849294,4.0,28,0.32558139534883723,0,0,1,0,0,7.2470910335386725,0.05290896646132737,0,0,0,0,0,10,1.7,3,112,0,0,0,0,2,2,1,0,0,7.3,1.0,0,7,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0006418,73.5,70,57,1,151,9,0.92,47.0,2,88.95,89.0,88.95,1119,10,60,41.9,62.9,52.4,21.0,0,1,1,59.7,372,9,0.89,1,0.51,1,1,0,6,2,33.5,27,40,6.5,4.5,0,0.0,0,1,0,0,0,5.503080082135524,0.19691991786447627,0,0,0,0,0,16,3.0625,4,414,0,0,0,0,1,4,1,0,0,5.7,1.0,2,2,2,0,0,1,2,1,0,4,4,2,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0010512,88.8,509,115,0,145,10,0.18,78.2,1,54.5,54.5,0.0,313,23,60,19.6,23.1,21.35,3.5,2,0,0,-1,437,24,0.55,0,-1,1,1,1,5,3,26.0,22,28,2.8284271247461903,6.666666666666667,22,0.28205128205128205,0,0,0,0,0,6.425735797399041,0.27426420260095874,0,0,0,0,0,12,2.0,3,162,0,0,0,0,2,2,0,0,0,6.7,1.0,0,7,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0044407,34.9,1379,179,1,22,4,0.66,57.5,0,0.0,0.0,0.0,340,21,120,9.4,6.9,8.15,0.0,1,1,0,-1,146,0,0.68,1,0.2,1,0,0,5,4,30.0,7,52,17.014699527173555,4.5,0,0.0,0,1,0,0,0,10.05886379192334,0.1411362080766594,0,0,0,0,0,17,2.176470588235294,3,96,2,0,0,0,2,1,1,2,1,10.2,0.8800000000000001,1,1,2,0,0,1,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,1
CAND_0004570,60.7,822,135,0,24,10,0.12,256.9,0,0.0,0.0,0.0,224,10,90,10.7,8.9,9.8,0.0,0,0,0,-1,16,3,0.86,1,0.2,0,1,0,4,3,30.666666666666668,13,41,12.552113589175153,5.666666666666667,0,0.0,0,1,0,0,0,7.594798083504449,0.2052019164955512,0,0,0,0,0,17,2.235294117647059,3,77,1,0,0,0,1,1,1,2,1,7.8,1.0,2,5,5,1,0,1,4,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1
CAND_0069887,87.8,1127,24,1,3,2,0.37,185.4,1,38.2,38.2,0.0,262,59,30,19.5,31.0,25.25,11.5,2,0,0,-1,40,14,0.83,0,-1,1,0,1,8,3,30.666666666666668,12,50,15.520595635763755,6.333333333333333,62,0.6739130434782609,0,0,1,0,0,7.7207392197125255,0.020739219712525347,0,0,0,0,0,8,1.625,3,81,0,0,0,0,2,2,0,0,0,7.7,1.0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAND_0022232,46.6,260,68,0,155,8,0.26,34.1,0,0.0,0.0,0.0,1206,96,90,21.4,33.2,27.3,11.800000000000004,0,1,1,83.2,224,35,0.89,1,0.37,1,1,1,4,2,23.0,20,26,3.0,4.5,0,0.0,0,0,0,0,0,3.7782340862423,0.12176591375770007,0,1,0,0,0,12,2.0833333333333335,3,157,0,0,0,0,1,3,1,0,0,3.9,0.78,0,6,3,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0087561,59.8,1153,176,0,19,5,0.13,263.7,0,0.0,0.0,0.0,172,28,120,17.7,10.6,14.149999999999999,0.0,3,1,0,-1,87,12,0.75,1,0.33,1,1,0,4,3,37.0,28,43,6.48074069840786,3.3333333333333335,0,0.0,0,1,0,0,0,9.117043121149898,0.28295687885010246,0,0,0,0,0,21,2.1904761904761907,3,118,3,0,0,0,1,1,1,0,0,9.4,0.96,2,2,2,0,0,1,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1
CAND_0068723,77.5,754,111,1,1,10,0.13,96.3,0,0.0,0.0,0.0,667,42,90,12.7,32.0,22.35,19.3,0,0,1,13.7,245,3,0.59,0,-1,1,0,0,4,5,19.2,7,30,7.413501197140255,5.8,41,0.4270833333333333,0,0,1,0,0,7.967145790554415,0.13285420944558446,0,0,0,0,0,12,1.75,3,111,0,0,0,0,1,2,1,0,0,8.1,1.0,-1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0076465,53.3,212,55,0,73,9,0.67,81.3,2,40.05,45.4,0.0,155,48,120,13.4,30.0,21.7,16.6,1,1,0,-1,7,19,0.8,0,-1,1,1,0,5,2,29.0,18,40,11.0,7.0,40,0.6896551724137931,0,0,1,0,0,4.9281314168377826,0.028131416837782197,0,0,0,0,0,13,1.7692307692307692,3,152,0,0,0,0,1,4,1,1,0,4.9,0.9800000000000001,2,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND_0041932,72.4,103,110,1,35,10,0.55,17.7,2,70.7,80.8,60.6,717,27,120,30.4,33.6,32.0,3.200000000000003,1,1,0,-1,74,5,0.76,1,0.63,1,0,1,4,2,19.0,6,32,13.0,6.0,32,0.8421052631578947,0,0,1,0,0,3.1211498973305956,0.07885010266940462,0,0,0,0,0,13,1.9230769230769231,3,185,0,0,0,0,1,3,1,2,1,3.2,0.64,-1,7,3,0,0,0,2,2,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0011330,59.4,197,133,1,69,2,0.67,244.2,0,0.0,0.0,0.0,383,22,60,6.0,24.0,15.0,18.0,2,0,0,-1,137,10,0.68,0,-1,0,0,0,6,5,26.6,12,44,12.705904139414873,4.6,14,0.10526315789473684,0,0,0,0,0,11.044490075290897,0.15550992470910252,0,0,0,1,0,16,2.375,3,66,5,0,0,0,1,2,0,0,0,11.2,0.78,-1,5,5,1,0,1,3,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,1
CAND_0066461,48.9,866,0,0,114,5,0.58,111.4,3,52.53333333333333,66.0,0.0,401,48,30,18.7,26.2,22.45,7.5,1,1,1,41.8,352,15,0.68,1,0.79,1,1,0,6,1,26.0,26,26,0.0,5.0,0,0.0,0,0,0,0,0,2.135523613963039,0.06447638603696104,0,0,0,0,1,15,2.066666666666667,3,253,0,0,0,0,1,3,1,0,0,2.2,0.44000000000000006,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND_0061703,62.2,624,87,0,26,11,0.16,105.3,5,62.7,79.5,54.0,917,55,30,25.6,31.0,28.3,5.399999999999999,2,0,1,58.1,72,30,0.68,1,0.32,1,0,0,5,1,26.0,26,26,0.0,5.0,0,0.0,0,1,0,0,0,2.135523613963039,0.06447638603696104,0,0,0,0,1,16,2.1875,3,156,0,0,0,0,1,2,0,0,0,2.2,0.44000000000000006,1,5,3,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CAND_0064967,33.5,1031,159,0,70,7,0.05,250.4,0,0.0,0.0,0.0,205,12,30,7.4,16.0,11.7,8.6,3,0,1,47.2,77,6,0.37,0,-1,1,0,0,5,5,30.6,13,49,12.547509713086498,4.0,33,0.21568627450980393,0,1,0,0,0,12.788501026694044,0.11149897330595593,0,0,0,0,0,20,2.2,3,116,1,0,0,0,2,2,1,0,0,12.9,0.61,1,2,2,0,0,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
CAND_0097472,80.3,499,46,0,40,8,0.36,89.1,3,56.93333333333334,69.7,0.0,669,114,90,19.0,54.5,36.75,35.5,2,1,0,-1,52,41,0.66,0,-1,1,0,0,4,2,34.5,15,54,19.5,6.0,0,0.0,0,1,0,0,0,5.66735112936345,0.13264887063655006,0,1,0,0,0,13,2.230769230769231,3,156,0,1,2,11,1,3,0,0,0,5.8,1.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CAND_0039795,87.6,535,130,1,18,10,0.59,32.7,0,0.0,0.0,0.0,562,48,120,15.7,21.0,18.35,5.300000000000001,2,0,0,-1,254,16,0.64,1,0.46,1,1,1,4,3,32.333333333333336,10,44,15.797327481430381,6.333333333333333,53,0.5463917525773195,0,0,1,0,0,7.967145790554415,0.2328542094455841,0,0,0,0,0,11,1.5454545454545454,2,101,0,0,0,0,2,3,1,0,0,8.2,1.0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
