candidate_id,relevance_grade
CAND_0051310,0
CAND_0079957,0
CAND_0009516,1
CAND_0007198,0
CAND_0022260,0
CAND_0064116,1
CAND_0066134,0
CAND_0058266,0
CAND_0083490,1
CAND_0023074,0
CAND_0065577,0
CAND_0007399,0
CAND_0019583,0
CAND_0021442,1
CAND_0063353,0
CAND_0084455,0
CAND_0014265,0
CAND_0064614,0
CAND_0015056,0
CAND_0026530,0
CAND_0059739,0
CAND_0056652,0
CAND_0009330,0
CAND_0038726,0
CAND_0016479,0
CAND_0021490,1
CAND_0043972,0
CAND_0089263,0
CAND_0006392,0
CAND_0036416,1
CAND_0066296,0
CAND_0054816,0
CAND_0046587,0
CAND_0043425,0
CAND_0000110,0
CAND_0000884,0
CAND_0066591,0
CAND_0013363,0
CAND_0087331,0
CAND_0072755,0
CAND_0036715,0
CAND_0070068,0
CAND_0089059,0
CAND_0015578,2
CAND_0064301,0
CAND_0037868,0
CAND_0072286,0
CAND_0023134,0
CAND_0041478,0
CAND_0075486,0
CAND_0006213,0
CAND_0081355,0
CAND_0045549,0
CAND_0087634,0
CAND_0096499,0
CAND_0096290,0
CAND_0037650,0
CAND_0032964,0
CAND_0071617,0
CAND_0068892,1
CAND_0009628,0
CAND_0094740,0
CAND_0028358,0
CAND_0006045,0
CAND_0028422,1
CAND_0098661,0
CAND_0084372,0
CAND_0051335,0
CAND_0067771,0
CAND_0094185,0
CAND_0069599,0
CAND_0090116,0
CAND_0025302,1
CAND_0015425,0
CAND_0098470,0
CAND_0094986,0
CAND_0009691,3
CAND_0039230,0
CAND_0005147,0
CAND_0051358,0
CAND_0002623,0
CAND_0054886,0
CAND_0006385,0
CAND_0010768,0
CAND_0048497,0
CAND_0015591,0
CAND_0092460,0
CAND_0098493,0
CAND_0047360,0
CAND_0007748,0
CAND_0022748,0
CAND_0084451,0
CAND_0040543,0
CAND_0093947,0
CAND_0077817,0
CAND_0026922,0
CAND_0076338,0
CAND_0088445,0
CAND_0020179,0
CAND_0051463,0
CAND_0048095,0
CAND_0065423,0
CAND_0046174,0
CAND_0098276,0
CAND_0016640,0
CAND_0049132,0
CAND_0056910,0
CAND_0060738,0
CAND_0050177,0
CAND_0087311,0
CAND_0003492,0
CAND_0053492,0
CAND_0028596,0
CAND_0041611,2
CAND_0032971,0
CAND_0062563,0
CAND_0093723,0
CAND_0080291,0
CAND_0018882,0
CAND_0042029,1
CAND_0034555,0
CAND_0022023,0
CAND_0018396,0
CAND_0020226,0
CAND_0027218,0
CAND_0058706,0
CAND_0094197,1
CAND_0075707,0
CAND_0050005,0
CAND_0050590,0
CAND_0085089,0
CAND_0022477,0
CAND_0029751,0
CAND_0021350,0
CAND_0032156,0
CAND_0085851,1
CAND_0036427,0
CAND_0042690,1
CAND_0068937,0
CAND_0022252,0
CAND_0077867,0
CAND_0005477,1
CAND_0013271,0
CAND_0087867,0
CAND_0040506,0
CAND_0062584,1
CAND_0082959,0
CAND_0014715,0
CAND_0057736,1
CAND_0072928,0
CAND_0074754,0
CAND_0020694,0
CAND_0013201,0
CAND_0083846,0
CAND_0053398,0
CAND_0077337,5
CAND_0008417,0
CAND_0077468,0
CAND_0029928,0
CAND_0092167,0
CAND_0068061,0
CAND_0013545,0
CAND_0025254,0
CAND_0079137,0
CAND_0036969,0
CAND_0006754,0
CAND_0054980,0
CAND_0084681,0
CAND_0004530,0
CAND_0006970,0
CAND_0097088,0
CAND_0024530,0
CAND_0059849,0
CAND_0042082,0
CAND_0050040,0
CAND_0042414,0
CAND_0013163,0
CAND_0053166,0
CAND_0049116,0
CAND_0046147,0
CAND_0009687,0
CAND_0045657,0
CAND_0088219,0
CAND_0022557,0
CAND_0099185,0
CAND_0029119,0
CAND_0013835,0
CAND_0000526,0
CAND_0021457,0
CAND_0036008,0
CAND_0000944,0
CAND_0030570,0
CAND_0016282,0
CAND_0094963,0
CAND_0076555,0
CAND_0056210,1
CAND_0080835,0
CAND_0039209,0
CAND_0000803,0
CAND_0083307,4
CAND_0064542,0
CAND_0033830,0
CAND_0067202,0
CAND_0081523,0
CAND_0074886,0
CAND_0075318,0
CAND_0046300,0
CAND_0028366,0
CAND_0064686,0
CAND_0070772,0
CAND_0020227,0
CAND_0009326,0
CAND_0043240,0
CAND_0036578,0
CAND_0094593,0
CAND_0039234,0
CAND_0067194,0
CAND_0031528,0
CAND_0002025,6
CAND_0090939,0
CAND_0092255,1
CAND_0017894,0
CAND_0095928,0
CAND_0051376,0
CAND_0046201,0
CAND_0013564,0
CAND_0047410,0
CAND_0093587,1
CAND_0076672,0
CAND_0057422,0
CAND_0018653,1
CAND_0033303,1
CAND_0022413,0
CAND_0045032,0
CAND_0076644,0
CAND_0013548,0
CAND_0049504,0
CAND_0057833,0
CAND_0019803,0
CAND_0067161,0
CAND_0014005,1
CAND_0000985,0
CAND_0084581,0
CAND_0079288,0
CAND_0078846,0
CAND_0033752,0
CAND_0070987,0
CAND_0057797,0
CAND_0073556,1
CAND_0067704,0
CAND_0001009,0
CAND_0071722,1
CAND_0051420,0
CAND_0094876,0
CAND_0081538,0
CAND_0082874,0
CAND_0094853,0
CAND_0031676,0
CAND_0080399,0
CAND_0074612,0
CAND_0097091,0
CAND_0046912,0
CAND_0019844,0
CAND_0005704,0
CAND_0061255,0
CAND_0042650,0
CAND_0051841,0
CAND_0015195,0
CAND_0017904,0
CAND_0086515,0
CAND_0093283,0
CAND_0046289,0
CAND_0002525,0
CAND_0048558,1
CAND_0096357,0
CAND_0031290,0
CAND_0086502,0
CAND_0061292,0
CAND_0058126,0
CAND_0028481,0
CAND_0029336,1
CAND_0027953,0
CAND_0048430,0
CAND_0062146,0
CAND_0087145,0
CAND_0065153,0
CAND_0018535,0
CAND_0055219,0
CAND_0072226,0
CAND_0049130,0
CAND_0040716,0
CAND_0081875,0
CAND_0062230,0
CAND_0046836,0
CAND_0034832,0
CAND_0034705,0
CAND_0039419,0
CAND_0057901,0
CAND_0052679,0
CAND_0026789,0
CAND_0084751,0
CAND_0070149,0
CAND_0016289,0
CAND_0071087,0
CAND_0048907,0
CAND_0030219,0
CAND_0020104,0
CAND_0006945,0
CAND_0020806,0
CAND_0087888,0
CAND_0048161,0
CAND_0090472,0
CAND_0033472,0
CAND_0070775,0
CAND_0074242,0
CAND_0003635,0
CAND_0041233,1
CAND_0090755,0
CAND_0042729,0
CAND_0073180,0
CAND_0093707,0
CAND_0033394,0
CAND_0050062,0
CAND_0067475,0
CAND_0015327,0
CAND_0075782,0
CAND_0059678,0
CAND_0099947,0
CAND_0017053,0
CAND_0028098,0
CAND_0057764,0
CAND_0092203,0
CAND_0026994,0
CAND_0048859,0
CAND_0088462,0
CAND_0062923,0
CAND_0033445,1
CAND_0086786,1
CAND_0002818,0
CAND_0079287,0
CAND_0047995,0
CAND_0072418,0
CAND_0033851,0
CAND_0046148,0
CAND_0061002,0
CAND_0010435,0
CAND_0065673,0
CAND_0078181,0
CAND_0008764,0
CAND_0028474,0
CAND_0037933,0
CAND_0043582,0
CAND_0013559,0
CAND_0045551,0
CAND_0011643,1
CAND_0071635,0
CAND_0023966,0
CAND_0008517,1
CAND_0012411,0
CAND_0098748,0
CAND_0013326,0
CAND_0061574,0
CAND_0078785,1
CAND_0013534,0
CAND_0083678,0
CAND_0050284,0
CAND_0011505,0
CAND_0029029,0
CAND_0023035,0
CAND_0000862,0
CAND_0072489,1
CAND_0080284,0
CAND_0041053,0
CAND_0086593,0
CAND_0000883,0
CAND_0044085,0
CAND_0075541,0
CAND_0046955,0
CAND_0082080,0
CAND_0097581,0
CAND_0037290,1
CAND_0021579,0
CAND_0051145,0
CAND_0013241,0
CAND_0005472,0
CAND_0033098,0
CAND_0010022,0
CAND_0097644,0
CAND_0070365,0
CAND_0093477,0
CAND_0056754,0
CAND_0061044,0
CAND_0037466,0
CAND_0018925,1
CAND_0044936,0
CAND_0042700,1
CAND_0039329,0
CAND_0054546,1
CAND_0053422,1
CAND_0066005,0
CAND_0064724,0
CAND_0029464,0
CAND_0062752,0
CAND_0045402,0
CAND_0049272,0
CAND_0069685,0
CAND_0053472,1
CAND_0058606,0
CAND_0015834,0
CAND_0090900,0
CAND_0055168,0
CAND_0065324,0
CAND_0057230,0
CAND_0079946,0
CAND_0076906,1
CAND_0015768,0
CAND_0010497,0
CAND_0059981,0
CAND_0003560,0
CAND_0001874,0
CAND_0057480,0
CAND_0094123,1
CAND_0080420,0
CAND_0004628,1
CAND_0020052,0
CAND_0076027,0
CAND_0046425,0
CAND_0018439,0
CAND_0098498,0
CAND_0098169,0
CAND_0052314,0
CAND_0095042,1
CAND_0095972,1
CAND_0086787,0
CAND_0073700,0
CAND_0030920,0
CAND_0083506,0
CAND_0080018,0
CAND_0074225,2
CAND_0069093,0
CAND_0007915,0
CAND_0070545,0
CAND_0078075,0
CAND_0023783,0
CAND_0026780,0
CAND_0029972,0
CAND_0028355,0
CAND_0071300,0
CAND_0041290,0
CAND_0079529,0
CAND_0098578,0
CAND_0042936,0
CAND_0079708,0
CAND_0011476,0
CAND_0030587,0
CAND_0064664,1
CAND_0035336,0
CAND_0029749,0
CAND_0080684,0
CAND_0084726,0
CAND_0023470,0
CAND_0097107,0
CAND_0023060,0
CAND_0087471,0
CAND_0046526,1
CAND_0043031,0
CAND_0049363,0
CAND_0072943,0
CAND_0037006,0
CAND_0092622,0
CAND_0018476,0
CAND_0023850,0
CAND_0065161,0
CAND_0073263,0
CAND_0045970,0
CAND_0023222,0
CAND_0085108,0
CAND_0024947,0
CAND_0002637,0
CAND_0050366,0
CAND_0026544,0
CAND_0089829,1
CAND_0055023,0
CAND_0003833,0
CAND_0065613,0
CAND_0017014,0
CAND_0071334,0
CAND_0078032,0
CAND_0025688,0
CAND_0075698,0
CAND_0023404,0
CAND_0072677,0
CAND_0006891,0
CAND_0084566,0
CAND_0002595,0
CAND_0005824,0
CAND_0080866,0
CAND_0059846,0
CAND_0069304,0
CAND_0069845,0
CAND_0084627,0
CAND_0031726,0
CAND_0029135,1
CAND_0024019,0
CAND_0085321,0
CAND_0089552,2
CAND_0099461,0
CAND_0025959,0
CAND_0009018,0
CAND_0038518,0
CAND_0069936,0
CAND_0094993,0
CAND_0014449,0
CAND_0032300,0
CAND_0079555,0
CAND_0039190,0
CAND_0055070,0
CAND_0098957,0
CAND_0027138,0
CAND_0031442,0
CAND_0050394,0
CAND_0058061,1
CAND_0079114,0
CAND_0087179,0
CAND_0061160,0
CAND_0011174,0
CAND_0013641,0
CAND_0052011,0
CAND_0032802,0
CAND_0071408,0
CAND_0025135,0
CAND_0099593,0
CAND_0001600,0
CAND_0070493,0
CAND_0061100,0
CAND_0030348,2
CAND_0059473,0
CAND_0097455,0
CAND_0002154,0
CAND_0099844,0
CAND_0079413,0
CAND_0099347,1
CAND_0094966,0
CAND_0090656,0
CAND_0012034,0
CAND_0082218,0
CAND_0074550,0
CAND_0073527,0
CAND_0074860,0
CAND_0001493,0
CAND_0029362,1
CAND_0009948,0
CAND_0028399,0
CAND_0026316,0
CAND_0012400,0
CAND_0031729,0
CAND_0051228,0
CAND_0094144,0
CAND_0034128,0
CAND_0029260,0
CAND_0038852,0
CAND_0070100,0
CAND_0095538,0
CAND_0080272,0
CAND_0000596,0
CAND_0004519,0
CAND_0027082,0
CAND_0017971,0
CAND_0052742,0
CAND_0092041,0
CAND_0096123,0
CAND_0049771,1
CAND_0091980,0
CAND_0022183,0
CAND_0072290,0
CAND_0090012,0
CAND_0067865,0
CAND_0023152,0
CAND_0028079,0
CAND_0034547,0
CAND_0038263,0
CAND_0020503,0
CAND_0026913,1
CAND_0057494,1
CAND_0057132,0
CAND_0071435,0
CAND_0071974,6
CAND_0049656,0
CAND_0091686,0
CAND_0033911,1
CAND_0084161,1
CAND_0026456,0
CAND_0000932,0
CAND_0073778,0
CAND_0031617,0
CAND_0004988,0
CAND_0079738,0
CAND_0046064,4
CAND_0030307,0
CAND_0040162,0
CAND_0019622,0
CAND_0086603,0
CAND_0065018,0
CAND_0073765,0
CAND_0028537,0
CAND_0027085,0
CAND_0047460,0
CAND_0086178,0
CAND_0021102,0
CAND_0056372,0
CAND_0060614,0
CAND_0088203,0
CAND_0065988,0
CAND_0098930,0
CAND_0047065,0
CAND_0042761,0
CAND_0034680,0
CAND_0049615,1
CAND_0099383,0
CAND_0074114,0
CAND_0060192,0
CAND_0016180,0
CAND_0077219,0
CAND_0058352,0
CAND_0089184,0
CAND_0039597,0
CAND_0021014,0
CAND_0021580,0
CAND_0069503,0
CAND_0047763,0
CAND_0068552,0
CAND_0016256,0
CAND_0023237,0
CAND_0030213,0
CAND_0022677,0
CAND_0023427,0
CAND_0005942,0
CAND_0039975,0
CAND_0083081,0
CAND_0057098,0
CAND_0016943,0
CAND_0055043,0
CAND_0026480,0
CAND_0049535,0
CAND_0014084,0
CAND_0073727,0
CAND_0013702,1
CAND_0039383,2
CAND_0014189,0
CAND_0099812,0
CAND_0072348,0
CAND_0000821,0
CAND_0044388,0
CAND_0046825,0
CAND_0013440,1
CAND_0044981,0
CAND_0004349,0
CAND_0058045,0
CAND_0087287,0
CAND_0051692,1
CAND_0046132,1
CAND_0010530,0
CAND_0035023,0
CAND_0080668,0
CAND_0088385,1
CAND_0039547,0
CAND_0015793,0
CAND_0095619,1
CAND_0039029,0
CAND_0018159,0
CAND_0098540,0
CAND_0040820,1
CAND_0082613,0
CAND_0043585,0
CAND_0019049,0
CAND_0039731,0
CAND_0098680,0
CAND_0086913,0
CAND_0024282,0
CAND_0094400,0
CAND_0000852,0
CAND_0096941,0
CAND_0005212,1
CAND_0007997,0
CAND_0047703,0
CAND_0026899,0
CAND_0022814,0
CAND_0029546,0
CAND_0072824,0
CAND_0028725,0
CAND_0060821,0
CAND_0002994,0
CAND_0046511,0
CAND_0060869,0
CAND_0009080,0
CAND_0024506,0
CAND_0082361,0
CAND_0074765,1
CAND_0070658,0
CAND_0088254,0
CAND_0097299,0
CAND_0074336,0
CAND_0013165,0
CAND_0075849,0
CAND_0028715,0
CAND_0039098,0
CAND_0064544,0
CAND_0067989,0
CAND_0026434,0
CAND_0027874,0
CAND_0047609,0
CAND_0023092,0
CAND_0034422,0
CAND_0094541,0
CAND_0098286,0
CAND_0091988,0
CAND_0005649,3
CAND_0073272,0
CAND_0000909,0
CAND_0075463,0
CAND_0095947,0
CAND_0029418,0
CAND_0048266,0
CAND_0063510,0
CAND_0064482,0
CAND_0075922,0
CAND_0070333,1
CAND_0005172,0
CAND_0041026,0
CAND_0069718,1
CAND_0077721,0
CAND_0019149,0
CAND_0089142,0
CAND_0048534,1
CAND_0002559,1
CAND_0092489,0
CAND_0017462,0
CAND_0003900,1
CAND_0043671,0
CAND_0024159,0
CAND_0098389,0
CAND_0089957,0
CAND_0029790,1
CAND_0045535,0
CAND_0049655,0
CAND_0077329,0
CAND_0046313,1
CAND_0034902,0
CAND_0092292,0
CAND_0024346,0
CAND_0028546,0
CAND_0055270,0
CAND_0007179,0
CAND_0089116,0
CAND_0012081,0
CAND_0009052,0
CAND_0020896,0
CAND_0031305,0
CAND_0069155,0
CAND_0002935,0
CAND_0065111,0
CAND_0016317,0
CAND_0094626,0
CAND_0061979,0
CAND_0069343,0
CAND_0081877,0
CAND_0058997,0
CAND_0018356,0
CAND_0055992,3
CAND_0047221,0
CAND_0039119,0
CAND_0078731,0
CAND_0040323,0
CAND_0042607,0
CAND_0038949,1
CAND_0009837,1
CAND_0064821,0
CAND_0072135,0
CAND_0067839,0
CAND_0066476,0
CAND_0089483,0
CAND_0073877,0
CAND_0022579,0
CAND_0020311,0
CAND_0056956,0
CAND_0028748,0
CAND_0050679,0
CAND_0095530,0
CAND_0024678,0
CAND_0018406,0
CAND_0029306,0
CAND_0041696,0
CAND_0051188,0
CAND_0076990,0
CAND_0026231,0
CAND_0081176,0
CAND_0067926,0
CAND_0078014,0
CAND_0064222,0
CAND_0028280,0
CAND_0034698,0
CAND_0050662,0
CAND_0044734,0
CAND_0096283,0
CAND_0059024,1
CAND_0094546,0
CAND_0071893,0
CAND_0058038,0
CAND_0042669,0
CAND_0061757,0
CAND_0030364,0
CAND_0003164,0
CAND_0004112,1
CAND_0006542,0
CAND_0039535,0
CAND_0007681,0
CAND_0055682,0
CAND_0022179,0
CAND_0036134,0
CAND_0003476,0
CAND_0031363,0
CAND_0063128,0
CAND_0063424,0
CAND_0049055,0
CAND_0049251,0
CAND_0060357,0
CAND_0026379,0
CAND_0079484,0
CAND_0093848,0
CAND_0035391,0
CAND_0092941,0
CAND_0034707,0
CAND_0022062,0
CAND_0097672,0
CAND_0071907,0
CAND_0005622,0
CAND_0079039,0
CAND_0069371,0
CAND_0066951,0
CAND_0004978,0
CAND_0082429,0
CAND_0034109,0
CAND_0003278,0
CAND_0020451,0
CAND_0091284,1
CAND_0025704,0
CAND_0013392,0
CAND_0023420,0
CAND_0031239,0
CAND_0030847,0
CAND_0063731,0
CAND_0099211,0
CAND_0001095,0
CAND_0071822,0
CAND_0053450,0
CAND_0069440,0
CAND_0088082,0
CAND_0090760,0
CAND_0085080,0
CAND_0072619,0
CAND_0021908,0
CAND_0076500,0
CAND_0024835,0
CAND_0040407,0
CAND_0075481,0
CAND_0079649,0
CAND_0094618,0
CAND_0076265,1
CAND_0048247,0
CAND_0086133,0
CAND_0080127,0
CAND_0028986,0
CAND_0029925,0
CAND_0079026,0
CAND_0072362,0
CAND_0084036,0
CAND_0069288,0
CAND_0056548,0
CAND_0065541,0
CAND_0004193,0
CAND_0021484,0
CAND_0047011,0
CAND_0004423,0
CAND_0011784,0
CAND_0098137,0
CAND_0022426,0
CAND_0064088,1
CAND_0034583,0
CAND_0040677,1
CAND_0038611,0
CAND_0055995,0
CAND_0004516,0
CAND_0045408,0
CAND_0076559,0
CAND_0089444,1
CAND_0078635,0
CAND_0018763,0
CAND_0031780,0
CAND_0060032,0
CAND_0088588,0
CAND_0090492,0
CAND_0067589,0
CAND_0027338,0
CAND_0065725,0
CAND_0082927,0
CAND_0065837,0
CAND_0051622,0
CAND_0058548,0
CAND_0065373,0
CAND_0060054,2
CAND_0026621,0
CAND_0095048,0
CAND_0029684,0
CAND_0077434,0
CAND_0099240,0
CAND_0044929,0
CAND_0046231,0
CAND_0019104,0
CAND_0032133,1
CAND_0050928,0
CAND_0088804,0
CAND_0078397,0
CAND_0074341,0
CAND_0063037,0
CAND_0022812,2
CAND_0015877,0
CAND_0085383,0
CAND_0079958,0
CAND_0035836,0
CAND_0024867,0
CAND_0048106,0
CAND_0073066,0
CAND_0046467,0
CAND_0090108,0
CAND_0073077,0
CAND_0051499,0
CAND_0042542,0
CAND_0091755,0
CAND_0099779,0
CAND_0048218,0
CAND_0060894,0
CAND_0088441,1
CAND_0051033,0
CAND_0034763,0
CAND_0094390,0
CAND_0032472,0
CAND_0092062,0
CAND_0013314,0
CAND_0060487,0
CAND_0003609,1
CAND_0084674,0
CAND_0089242,0
CAND_0035065,0
CAND_0071837,0
CAND_0089099,0
CAND_0001271,0
CAND_0030806,0
CAND_0090416,0
CAND_0085643,1
CAND_0064780,0
CAND_0033348,0
CAND_0020350,2
CAND_0063141,0
CAND_0073929,0
CAND_0070976,0
CAND_0059520,0
CAND_0053917,0
CAND_0034798,0
CAND_0019183,0
CAND_0082694,0
CAND_0051545,1
CAND_0016433,0
CAND_0032844,0
CAND_0087406,0
CAND_0042513,0
CAND_0066648,0
CAND_0054805,0
CAND_0098855,0
CAND_0085385,0
CAND_0024323,0
CAND_0016466,0
CAND_0038505,0
CAND_0028023,1
CAND_0060767,0
CAND_0086059,0
CAND_0009722,0
CAND_0043067,0
CAND_0044046,0
CAND_0071760,0
CAND_0003840,0
CAND_0022938,1
CAND_0047272,0
CAND_0073402,0
CAND_0004389,0
CAND_0045484,0
CAND_0010993,0
CAND_0082670,0
CAND_0001056,0
CAND_0019460,0
CAND_0013186,0
CAND_0057137,0
CAND_0046590,0
CAND_0084890,0
CAND_0020588,0
CAND_0012713,0
CAND_0018454,1
CAND_0015983,0
CAND_0069627,0
CAND_0008804,0
CAND_0083529,0
CAND_0087548,0
CAND_0038872,0
CAND_0093096,0
CAND_0086231,0
CAND_0050454,2
CAND_0093282,0
CAND_0097282,0
CAND_0025738,0
CAND_0088363,0
CAND_0011243,0
CAND_0032699,0
CAND_0049122,0
CAND_0066954,0
CAND_0025203,0
CAND_0043984,0
CAND_0051339,0
CAND_0081948,0
CAND_0024980,0
CAND_0054643,0
CAND_0091674,0
CAND_0054772,0
CAND_0082237,0
CAND_0035896,0
CAND_0096287,0
CAND_0033839,0
CAND_0034641,0
CAND_0068809,0
CAND_0084030,0
CAND_0010230,0
CAND_0064120,0
CAND_0016111,0
CAND_0024219,0
CAND_0062267,0
CAND_0070364,0
CAND_0079845,0
CAND_0053234,0
CAND_0028833,0
CAND_0039465,0
CAND_0094685,1
CAND_0026052,0
CAND_0082882,1
CAND_0007177,0
CAND_0074893,0
CAND_0050943,0
CAND_0044110,0
CAND_0078217,0
CAND_0031934,0
CAND_0030042,0
CAND_0097999,0
CAND_0050528,0
CAND_0006833,0
CAND_0015831,0
CAND_0054747,0
CAND_0079447,0
CAND_0048079,0
CAND_0030845,0
CAND_0066572,0
CAND_0046875,0
CAND_0071205,1
CAND_0024858,0
CAND_0019516,0
CAND_0056286,0
CAND_0013100,0
CAND_0027305,0
CAND_0068959,0
CAND_0078729,0
CAND_0076311,0
CAND_0020140,0
CAND_0043552,0
CAND_0060148,0
CAND_0077081,0
CAND_0003871,0
CAND_0029768,1
CAND_0098952,1
CAND_0076209,0
CAND_0096310,0
CAND_0040401,0
CAND_0031533,0
CAND_0032051,0
CAND_0081086,1
CAND_0051568,0
CAND_0099993,0
CAND_0096221,0
CAND_0060786,0
CAND_0010215,0
CAND_0027981,0
CAND_0085853,0
CAND_0025767,0
CAND_0057136,0
CAND_0061364,0
CAND_0093682,1
CAND_0055413,0
CAND_0024121,0
CAND_0002620,0
CAND_0068234,0
CAND_0009200,1
CAND_0048773,0
CAND_0081313,0
CAND_0042056,1
CAND_0070716,0
CAND_0084796,0
CAND_0015757,0
CAND_0005836,0
CAND_0045949,0
CAND_0045045,0
CAND_0025473,0
CAND_0058407,0
CAND_0005716,0
CAND_0075836,0
CAND_0003917,0
CAND_0017568,0
CAND_0019475,0
CAND_0018844,0
CAND_0092600,0
CAND_0091899,1
CAND_0029590,0
CAND_0084110,0
CAND_0080334,0
CAND_0020224,0
CAND_0004980,0
CAND_0037858,0
CAND_0088382,0
CAND_0086695,0
CAND_0047027,0
CAND_0035706,0
CAND_0060832,0
CAND_0028361,0
CAND_0029614,1
CAND_0063293,0
CAND_0067633,1
CAND_0047295,0
CAND_0086540,0
CAND_0075144,0
CAND_0008036,0
CAND_0061189,0
CAND_0064777,0
CAND_0057064,0
CAND_0081319,0
CAND_0046895,0
CAND_0014180,0
CAND_0027507,0
CAND_0085982,0
CAND_0052263,0
CAND_0071159,0
CAND_0052597,0
CAND_0055624,1
CAND_0028421,0
CAND_0039410,1
CAND_0026568,0
CAND_0085743,0
CAND_0030855,0
CAND_0085842,0
CAND_0017722,1
CAND_0036492,0
CAND_0069409,0
CAND_0081709,1
CAND_0085608,0
CAND_0046356,0
CAND_0019724,0
CAND_0072232,1
CAND_0083080,0
CAND_0042282,0
CAND_0076368,0
CAND_0079910,0
CAND_0082216,0
CAND_0087826,0
CAND_0039070,0
CAND_0070968,0
CAND_0090808,0
CAND_0057036,0
CAND_0040511,0
CAND_0061947,0
CAND_0020182,0
CAND_0079547,0
CAND_0093426,0
CAND_0063313,0
CAND_0024718,0
CAND_0075491,1
CAND_0089382,0
CAND_0071881,0
CAND_0001645,0
CAND_0049019,0
CAND_0013842,0
CAND_0031652,0
CAND_0074029,0
CAND_0027065,0
CAND_0054173,1
CAND_0078464,0
CAND_0023806,0
CAND_0044077,0
CAND_0005683,0
CAND_0026587,0
CAND_0065878,3
CAND_0046459,1
CAND_0040881,0
CAND_0047964,0
CAND_0033521,0
CAND_0084502,0
CAND_0028835,0
CAND_0090505,0
CAND_0029404,0
CAND_0041569,0
CAND_0032515,2
CAND_0028919,0
CAND_0077440,0
CAND_0047133,0
CAND_0008094,0
CAND_0018894,0
CAND_0010408,0
CAND_0045239,0
CAND_0008327,1
CAND_0054400,0
CAND_0014853,0
CAND_0026513,0
CAND_0061862,0
CAND_0054872,0
CAND_0088995,0
CAND_0090816,0
CAND_0086122,0
CAND_0025172,0
CAND_0057304,0
CAND_0092773,0
CAND_0087186,0
CAND_0029329,0
CAND_0030995,0
CAND_0038377,0
CAND_0040209,0
CAND_0054134,0
CAND_0033795,0
CAND_0044829,1
CAND_0063452,0
CAND_0062630,0
CAND_0086392,0
CAND_0077003,1
CAND_0031418,0
CAND_0008798,0
CAND_0056982,0
CAND_0039179,0
CAND_0018387,0
CAND_0097226,0
CAND_0045671,0
CAND_0067226,0
CAND_0088874,0
CAND_0034105,0
CAND_0079517,0
CAND_0049039,0
CAND_0016977,0
CAND_0081321,1
CAND_0073804,1
CAND_0043748,0
CAND_0033650,0
CAND_0013599,0
CAND_0040608,0
CAND_0061011,0
CAND_0092895,0
CAND_0054160,0
CAND_0055924,0
CAND_0081830,0
CAND_0075147,0
CAND_0035563,0
CAND_0097582,0
CAND_0072860,0
CAND_0093630,0
CAND_0006357,0
CAND_0076431,0
CAND_0059795,1
CAND_0090747,0
CAND_0035992,0
CAND_0006814,0
CAND_0041981,0
CAND_0091348,1
CAND_0067219,0
CAND_0047794,0
CAND_0045439,0
CAND_0029533,0
CAND_0025660,0
CAND_0048585,0
CAND_0077837,1
CAND_0094359,0
CAND_0068602,0
CAND_0072483,0
CAND_0083963,0
CAND_0054665,0
CAND_0013171,0
CAND_0090605,0
CAND_0030887,0
CAND_0091325,0
CAND_0064904,3
CAND_0020997,0
CAND_0030227,1
CAND_0096801,1
CAND_0050248,0
CAND_0099580,0
CAND_0025175,0
CAND_0066510,0
CAND_0065221,0
CAND_0076244,0
CAND_0040420,0
CAND_0049850,0
CAND_0074440,0
CAND_0021340,0
CAND_0038038,0
CAND_0053797,0
CAND_0063083,0
CAND_0054875,0
CAND_0065670,0
CAND_0004636,0
CAND_0086983,0
CAND_0039238,0
CAND_0073669,0
CAND_0015306,0
CAND_0064749,0
CAND_0064517,0
CAND_0056928,0
CAND_0013122,1
CAND_0025603,0
CAND_0071060,0
CAND_0012729,0
CAND_0070750,0
CAND_0023452,0
CAND_0095916,0
CAND_0086191,0
CAND_0015567,0
CAND_0002612,0
CAND_0077186,0
CAND_0055922,0
CAND_0040145,0
CAND_0051889,0
CAND_0017317,0
CAND_0088677,0
CAND_0088027,0
CAND_0002541,0
CAND_0035150,0
CAND_0003707,0
CAND_0003891,0
CAND_0033987,1
CAND_0046991,0
CAND_0006911,0
CAND_0003770,0
CAND_0025514,0
CAND_0013921,0
CAND_0006219,0
CAND_0042642,0
CAND_0085220,0
CAND_0093696,0
CAND_0010757,0
CAND_0056089,0
CAND_0092509,0
CAND_0045490,0
CAND_0075950,0
CAND_0052488,0
CAND_0053908,0
CAND_0069864,0
CAND_0022983,0
CAND_0070225,1
CAND_0072917,0
CAND_0045735,0
CAND_0035759,0
CAND_0078850,0
CAND_0077319,0
CAND_0005914,0
CAND_0009867,0
CAND_0038282,0
CAND_0002567,0
CAND_0054435,0
CAND_0039982,0
CAND_0095663,0
CAND_0021071,0
CAND_0047826,0
CAND_0071021,0
CAND_0086466,0
CAND_0048195,0
CAND_0086889,0
CAND_0010348,0
CAND_0017477,0
CAND_0023018,0
CAND_0033612,0
CAND_0007234,0
CAND_0077086,0
CAND_0007767,0
CAND_0082247,0
CAND_0083522,0
CAND_0031677,0
CAND_0020625,0
CAND_0044563,0
CAND_0051007,0
CAND_0042153,0
CAND_0052566,0
