candidate_id,rank,cross_encoder_score,honeypot_flag,honeypot_reasons
CAND_0053024,64308,0.002704,False,
CAND_0053062,64309,0.002704,False,
CAND_0053248,64310,0.002704,False,
CAND_0053267,64311,0.002704,False,
CAND_0054066,64312,0.002704,False,
CAND_0054645,64313,0.002704,False,
CAND_0055364,64314,0.002704,False,
CAND_0055508,64315,0.002704,False,
CAND_0055591,64316,0.002704,False,
CAND_0055900,64317,0.002704,False,
CAND_0057084,64318,0.002704,False,
CAND_0057605,64319,0.002704,False,
CAND_0057873,64320,0.002704,False,
CAND_0059550,64321,0.002704,False,
CAND_0060111,64322,0.002704,False,
CAND_0061201,64323,0.002704,False,
CAND_0062132,64324,0.002704,False,
CAND_0062185,64325,0.002704,False,
CAND_0063359,64326,0.002704,False,
CAND_0064114,64327,0.002704,False,
CAND_0064133,64328,0.002704,False,
CAND_0064387,64329,0.002704,False,
CAND_0066162,64330,0.002704,False,
CAND_0066463,64331,0.002704,False,
CAND_0066533,64332,0.002704,False,
CAND_0066784,64333,0.002704,False,
CAND_0067726,64334,0.002704,False,
CAND_0068197,64335,0.002704,False,
CAND_0068250,64336,0.002704,False,
CAND_0068764,64337,0.002704,False,
CAND_0069040,64338,0.002704,False,
CAND_0069280,64339,0.002704,False,
CAND_0069600,64340,0.002704,False,
CAND_0069633,64341,0.002704,False,
CAND_0070251,64342,0.002704,False,
CAND_0070524,64343,0.002704,False,
CAND_0071016,64344,0.002704,False,
CAND_0071585,64345,0.002704,False,
CAND_0072839,64346,0.002704,False,
CAND_0072975,64347,0.002704,False,
CAND_0073755,64348,0.002704,False,
CAND_0074070,64349,0.002704,False,
CAND_0074455,64350,0.002704,False,
CAND_0074849,64351,0.002704,False,
CAND_0074896,64352,0.002704,False,
CAND_0075228,64353,0.002704,False,
CAND_0075309,64354,0.002704,False,
CAND_0076515,64355,0.002704,False,
CAND_0078133,64356,0.002704,False,
CAND_0078853,64357,0.002704,False,
CAND_0078936,64358,0.002704,False,
CAND_0079023,64359,0.002704,False,
CAND_0079435,64360,0.002704,False,
CAND_0079532,64361,0.002704,False,
CAND_0080732,64362,0.002704,False,
CAND_0081032,64363,0.002704,False,
CAND_0082823,64364,0.002704,False,
CAND_0083258,64365,0.002704,False,
CAND_0084626,64366,0.002704,False,
CAND_0084899,64367,0.002704,False,
CAND_0084953,64368,0.002704,False,
CAND_0085019,64369,0.002704,False,
CAND_0085918,64370,0.002704,False,
CAND_0087387,64371,0.002704,False,
CAND_0087601,64372,0.002704,False,
CAND_0087797,64373,0.002704,False,
CAND_0088261,64374,0.002704,False,
CAND_0088649,64375,0.002704,False,
CAND_0089437,64376,0.002704,False,
CAND_0089458,64377,0.002704,False,
CAND_0090405,64378,0.002704,False,
CAND_0090913,64379,0.002704,False,
CAND_0091749,64380,0.002704,False,
CAND_0092330,64381,0.002704,False,
CAND_0092756,64382,0.002704,False,
CAND_0092777,64383,0.002704,False,
CAND_0095512,64384,0.002704,False,
CAND_0096407,64385,0.002704,False,
CAND_0097073,64386,0.002704,False,
CAND_0099519,64387,0.002704,False,
CAND_0000267,64388,0.002694,False,
CAND_0001149,64389,0.002694,False,
CAND_0001376,64390,0.002694,False,
CAND_0001992,64391,0.002694,False,
CAND_0002450,64392,0.002694,False,
CAND_0003116,64393,0.002694,False,
CAND_0003501,64394,0.002694,False,
CAND_0003874,64395,0.002694,False,
CAND_0004149,64396,0.002694,False,
CAND_0004375,64397,0.002694,False,
CAND_0005140,64398,0.002694,False,
CAND_0006465,64399,0.002694,False,
CAND_0006604,64400,0.002694,False,
CAND_0006642,64401,0.002694,False,
CAND_0006691,64402,0.002694,False,
CAND_0006899,64403,0.002694,False,
CAND_0007382,64404,0.002694,False,
CAND_0007880,64405,0.002694,False,
CAND_0008856,64406,0.002694,False,
CAND_0009215,64407,0.002694,False,
CAND_0009373,64408,0.002694,False,
CAND_0009646,64409,0.002694,False,
CAND_0009706,64410,0.002694,False,
CAND_0009731,64411,0.002694,False,
CAND_0011028,64412,0.002694,False,
CAND_0012278,64413,0.002694,False,
CAND_0012475,64414,0.002694,False,
CAND_0013466,64415,0.002694,False,
CAND_0013959,64416,0.002694,False,
CAND_0014153,64417,0.002694,False,
CAND_0014772,64418,0.002694,False,
CAND_0015957,64419,0.002694,False,
CAND_0018003,64420,0.002694,False,
CAND_0020102,64421,0.002694,False,
CAND_0020779,64422,0.002694,False,
CAND_0021287,64423,0.002694,False,
CAND_0022113,64424,0.002694,False,
CAND_0022787,64425,0.002694,False,
CAND_0022800,64426,0.002694,False,
CAND_0023831,64427,0.002694,False,
CAND_0024133,64428,0.002694,False,
CAND_0024220,64429,0.002694,False,
CAND_0024330,64430,0.002694,False,
CAND_0025655,64431,0.002694,False,
CAND_0026026,64432,0.002694,False,
CAND_0026118,64433,0.002694,False,
CAND_0027009,64434,0.002694,False,
CAND_0027717,64435,0.002694,False,
CAND_0028889,64436,0.002694,False,
CAND_0029126,64437,0.002694,False,
CAND_0029460,64438,0.002694,False,
CAND_0030147,64439,0.002694,False,
CAND_0030172,64440,0.002694,False,
CAND_0031069,64441,0.002694,False,
CAND_0031981,64442,0.002694,False,
CAND_0033018,64443,0.002694,False,
CAND_0033392,64444,0.002694,False,
CAND_0034472,64445,0.002694,False,
CAND_0034929,64446,0.002694,False,
CAND_0035034,64447,0.002694,False,
CAND_0035061,64448,0.002694,False,
CAND_0037048,64449,0.002694,False,
CAND_0037411,64450,0.002694,False,
CAND_0037880,64451,0.002694,False,
CAND_0038796,64452,0.002694,False,
CAND_0039427,64453,0.002694,False,
CAND_0039648,64454,0.002694,False,
CAND_0039819,64455,0.002694,False,
CAND_0040019,64456,0.002694,False,
CAND_0040026,64457,0.002694,False,
CAND_0040258,64458,0.002694,False,
CAND_0040285,64459,0.002694,False,
CAND_0042249,64460,0.002694,False,
CAND_0042771,64461,0.002694,False,
CAND_0043338,64462,0.002694,False,
CAND_0043714,64463,0.002694,False,
CAND_0045953,64464,0.002694,False,
CAND_0046087,64465,0.002694,False,
CAND_0046442,64466,0.002694,False,
CAND_0047368,64467,0.002694,False,
CAND_0047760,64468,0.002694,False,
CAND_0048275,64469,0.002694,False,
CAND_0048922,64470,0.002694,False,
CAND_0049323,64471,0.002694,False,
CAND_0049931,64472,0.002694,False,
CAND_0051049,64473,0.002694,False,
CAND_0052340,64474,0.002694,False,
CAND_0052875,64475,0.002694,False,
CAND_0055374,64476,0.002694,False,
CAND_0057388,64477,0.002694,False,
CAND_0057911,64478,0.002694,False,
CAND_0058361,64479,0.002694,False,
CAND_0058774,64480,0.002694,False,
CAND_0059949,64481,0.002694,False,
CAND_0059975,64482,0.002694,False,
CAND_0062678,64483,0.002694,False,
CAND_0062877,64484,0.002694,False,
CAND_0063336,64485,0.002694,False,
CAND_0065366,64486,0.002694,False,
CAND_0065511,64487,0.002694,False,
CAND_0066141,64488,0.002694,False,
CAND_0066173,64489,0.002694,False,
CAND_0066949,64490,0.002694,False,
CAND_0067862,64491,0.002694,False,
CAND_0069114,64492,0.002694,False,
CAND_0070623,64493,0.002694,False,
CAND_0071540,64494,0.002694,False,
CAND_0071758,64495,0.002694,False,
CAND_0071840,64496,0.002694,False,
CAND_0071872,64497,0.002694,False,
CAND_0071963,64498,0.002694,False,
CAND_0072092,64499,0.002694,False,
CAND_0072322,64500,0.002694,False,
CAND_0072821,64501,0.002694,False,
CAND_0073034,64502,0.002694,False,
CAND_0073942,64503,0.002694,False,
CAND_0075168,64504,0.002694,False,
CAND_0075584,64505,0.002694,False,
CAND_0076158,64506,0.002694,False,
CAND_0076203,64507,0.002694,False,
CAND_0077146,64508,0.002694,False,
CAND_0079213,64509,0.002694,False,
CAND_0079841,64510,0.002694,False,
CAND_0080895,64511,0.002694,False,
CAND_0081420,64512,0.002694,False,
CAND_0083069,64513,0.002694,False,
CAND_0083101,64514,0.002694,False,
CAND_0083228,64515,0.002694,False,
CAND_0084269,64516,0.002694,False,
CAND_0086220,64517,0.002694,False,
CAND_0087058,64518,0.002694,False,
CAND_0087267,64519,0.002694,False,
CAND_0087932,64520,0.002694,False,
CAND_0088974,64521,0.002694,False,
CAND_0090857,64522,0.002694,False,
CAND_0090959,64523,0.002694,False,
CAND_0091251,64524,0.002694,False,
CAND_0091407,64525,0.002694,False,
CAND_0092043,64526,0.002694,False,
CAND_0092281,64527,0.002694,False,
CAND_0092642,64528,0.002694,False,
CAND_0092700,64529,0.002694,False,
CAND_0093115,64530,0.002694,False,
CAND_0093262,64531,0.002694,False,
CAND_0094219,64532,0.002694,False,
CAND_0095020,64533,0.002694,False,
CAND_0095220,64534,0.002694,False,
CAND_0095225,64535,0.002694,False,
CAND_0095717,64536,0.002694,False,
CAND_0096090,64537,0.002694,False,
CAND_0096106,64538,0.002694,False,
CAND_0097034,64539,0.002694,False,
CAND_0097269,64540,0.002694,False,
CAND_0098290,64541,0.002694,False,
CAND_0099474,64542,0.002694,False,
CAND_0000879,64543,0.002683,False,
CAND_0001406,64544,0.002683,False,
CAND_0001488,64545,0.002683,False,
CAND_0002542,64546,0.002683,False,
CAND_0003216,64547,0.002683,False,
CAND_0003370,64548,0.002683,False,
CAND_0003685,64549,0.002683,False,
CAND_0004171,64550,0.002683,False,
CAND_0004560,64551,0.002683,False,
CAND_0004665,64552,0.002683,False,
CAND_0005080,64553,0.002683,False,
CAND_0006549,64554,0.002683,False,
CAND_0008382,64555,0.002683,False,
CAND_0008479,64556,0.002683,False,
CAND_0008997,64557,0.002683,False,
CAND_0009435,64558,0.002683,False,
CAND_0009448,64559,0.002683,False,
CAND_0010307,64560,0.002683,False,
CAND_0010933,64561,0.002683,False,
CAND_0011764,64562,0.002683,False,
CAND_0012294,64563,0.002683,False,
CAND_0015198,64564,0.002683,False,
CAND_0015924,64565,0.002683,False,
CAND_0016799,64566,0.002683,False,
CAND_0017334,64567,0.002683,False,
CAND_0017715,64568,0.002683,False,
CAND_0019536,64569,0.002683,False,
CAND_0019841,64570,0.002683,False,
CAND_0020413,64571,0.002683,False,
CAND_0020538,64572,0.002683,False,
CAND_0021428,64573,0.002683,False,
CAND_0022760,64574,0.002683,False,
CAND_0024227,64575,0.002683,False,
CAND_0024543,64576,0.002683,False,
CAND_0024732,64577,0.002683,False,
CAND_0025555,64578,0.002683,False,
CAND_0026939,64579,0.002683,False,
CAND_0027496,64580,0.002683,False,
CAND_0028599,64581,0.002683,False,
CAND_0029043,64582,0.002683,False,
CAND_0029166,64583,0.002683,False,
CAND_0029438,64584,0.002683,False,
CAND_0029827,64585,0.002683,False,
CAND_0029865,64586,0.002683,False,
CAND_0030033,64587,0.002683,False,
CAND_0030689,64588,0.002683,False,
CAND_0030906,64589,0.002683,False,
CAND_0031321,64590,0.002683,False,
CAND_0031716,64591,0.002683,False,
CAND_0031746,64592,0.002683,False,
CAND_0032044,64593,0.002683,False,
CAND_0032238,64594,0.002683,False,
CAND_0033022,64595,0.002683,False,
CAND_0034321,64596,0.002683,False,
CAND_0034482,64597,0.002683,False,
CAND_0034917,64598,0.002683,False,
CAND_0035651,64599,0.002683,False,
CAND_0035812,64600,0.002683,False,
CAND_0036025,64601,0.002683,False,
CAND_0037052,64602,0.002683,False,
CAND_0037910,64603,0.002683,False,
CAND_0038232,64604,0.002683,False,
CAND_0038259,64605,0.002683,False,
CAND_0039279,64606,0.002683,False,
CAND_0039293,64607,0.002683,False,
CAND_0039675,64608,0.002683,False,
CAND_0041227,64609,0.002683,False,
CAND_0041390,64610,0.002683,False,
CAND_0041603,64611,0.002683,False,
CAND_0041675,64612,0.002683,False,
CAND_0042653,64613,0.002683,False,
CAND_0043103,64614,0.002683,False,
CAND_0044295,64615,0.002683,False,
CAND_0044970,64616,0.002683,False,
CAND_0045423,64617,0.002683,False,
CAND_0045457,64618,0.002683,False,
CAND_0045912,64619,0.002683,False,
CAND_0046228,64620,0.002683,False,
CAND_0046505,64621,0.002683,False,
CAND_0047602,64622,0.002683,False,
CAND_0048041,64623,0.002683,False,
CAND_0049510,64624,0.002683,False,
CAND_0051006,64625,0.002683,False,
CAND_0051123,64626,0.002683,False,
CAND_0051273,64627,0.002683,False,
CAND_0051548,64628,0.002683,False,
CAND_0051890,64629,0.002683,False,
CAND_0052415,64630,0.002683,False,
CAND_0052429,64631,0.002683,False,
CAND_0054003,64632,0.002683,False,
CAND_0054876,64633,0.002683,False,
CAND_0055412,64634,0.002683,False,
CAND_0055688,64635,0.002683,False,
CAND_0056047,64636,0.002683,False,
CAND_0057254,64637,0.002683,False,
CAND_0057390,64638,0.002683,False,
CAND_0059113,64639,0.002683,False,
CAND_0059172,64640,0.002683,False,
CAND_0059205,64641,0.002683,False,
CAND_0059603,64642,0.002683,False,
CAND_0060425,64643,0.002683,False,
CAND_0060531,64644,0.002683,False,
CAND_0061747,64645,0.002683,False,
CAND_0064265,64646,0.002683,False,
CAND_0064513,64647,0.002683,False,
CAND_0064656,64648,0.002683,False,
CAND_0064685,64649,0.002683,False,
CAND_0065431,64650,0.002683,False,
CAND_0065502,64651,0.002683,False,
CAND_0065649,64652,0.002683,False,
CAND_0065908,64653,0.002683,False,
CAND_0066247,64654,0.002683,False,
CAND_0066694,64655,0.002683,False,
CAND_0068236,64656,0.002683,False,
CAND_0070973,64657,0.002683,False,
CAND_0071388,64658,0.002683,False,
CAND_0072170,64659,0.002683,False,
CAND_0073163,64660,0.002683,False,
CAND_0073187,64661,0.002683,False,
CAND_0073875,64662,0.002683,False,
CAND_0074058,64663,0.002683,False,
CAND_0074168,64664,0.002683,False,
CAND_0074260,64665,0.002683,False,
CAND_0075236,64666,0.002683,False,
CAND_0075345,64667,0.002683,False,
CAND_0075728,64668,0.002683,False,
CAND_0076271,64669,0.002683,False,
CAND_0076522,64670,0.002683,False,
CAND_0079053,64671,0.002683,False,
CAND_0079909,64672,0.002683,False,
CAND_0079988,64673,0.002683,False,
CAND_0080885,64674,0.002683,False,
CAND_0081009,64675,0.002683,False,
CAND_0081284,64676,0.002683,False,
CAND_0081502,64677,0.002683,False,
CAND_0083705,64678,0.002683,False,
CAND_0083849,64679,0.002683,False,
CAND_0084292,64680,0.002683,False,
CAND_0084869,64681,0.002683,False,
CAND_0087089,64682,0.002683,False,
CAND_0087623,64683,0.002683,False,
CAND_0088055,64684,0.002683,False,
CAND_0088734,64685,0.002683,False,
CAND_0090285,64686,0.002683,False,
CAND_0090392,64687,0.002683,False,
CAND_0090905,64688,0.002683,False,
CAND_0091589,64689,0.002683,False,
CAND_0091699,64690,0.002683,False,
CAND_0092500,64691,0.002683,False,
CAND_0093322,64692,0.002683,False,
CAND_0094286,64693,0.002683,False,
CAND_0094613,64694,0.002683,False,
CAND_0094644,64695,0.002683,False,
CAND_0094664,64696,0.002683,False,
CAND_0094871,64697,0.002683,False,
CAND_0095167,64698,0.002683,False,
CAND_0096640,64699,0.002683,False,
CAND_0097589,64700,0.002683,False,
CAND_0097861,64701,0.002683,False,
CAND_0097928,64702,0.002683,False,
CAND_0098965,64703,0.002683,False,
CAND_0099169,64704,0.002683,False,
CAND_0099207,64705,0.002683,False,
CAND_0000016,64706,0.002673,False,
CAND_0000372,64707,0.002673,False,
CAND_0000442,64708,0.002673,False,
CAND_0000753,64709,0.002673,False,
CAND_0002063,64710,0.002673,False,
CAND_0004045,64711,0.002673,False,
CAND_0005183,64712,0.002673,False,
CAND_0005328,64713,0.002673,False,
CAND_0007913,64714,0.002673,False,
CAND_0008235,64715,0.002673,False,
CAND_0009543,64716,0.002673,False,
CAND_0012825,64717,0.002673,False,
CAND_0013421,64718,0.002673,False,
CAND_0013844,64719,0.002673,False,
CAND_0014039,64720,0.002673,False,
CAND_0015021,64721,0.002673,False,
CAND_0016736,64722,0.002673,False,
CAND_0016877,64723,0.002673,False,
CAND_0017025,64724,0.002673,False,
CAND_0017506,64725,0.002673,False,
CAND_0018788,64726,0.002673,False,
CAND_0020722,64727,0.002673,False,
CAND_0021002,64728,0.002673,False,
CAND_0021312,64729,0.002673,False,
CAND_0021939,64730,0.002673,False,
CAND_0023447,64731,0.002673,False,
CAND_0024079,64732,0.002673,False,
CAND_0024250,64733,0.002673,False,
CAND_0024608,64734,0.002673,False,
CAND_0025321,64735,0.002673,False,
CAND_0025782,64736,0.002673,False,
CAND_0026003,64737,0.002673,False,
CAND_0026662,64738,0.002673,False,
CAND_0027311,64739,0.002673,False,
CAND_0027332,64740,0.002673,False,
CAND_0027908,64741,0.002673,False,
CAND_0027939,64742,0.002673,False,
CAND_0028227,64743,0.002673,False,
CAND_0028359,64744,0.002673,False,
CAND_0029045,64745,0.002673,False,
CAND_0029296,64746,0.002673,False,
CAND_0029616,64747,0.002673,False,
CAND_0030342,64748,0.002673,False,
CAND_0030492,64749,0.002673,False,
CAND_0030718,64750,0.002673,False,
CAND_0032017,64751,0.002673,False,
CAND_0032389,64752,0.002673,False,
CAND_0032809,64753,0.002673,False,
CAND_0033232,64754,0.002673,False,
CAND_0033355,64755,0.002673,False,
CAND_0033803,64756,0.002673,False,
CAND_0034212,64757,0.002673,False,
CAND_0034382,64758,0.002673,False,
CAND_0035409,64759,0.002673,False,
CAND_0035746,64760,0.002673,False,
CAND_0036352,64761,0.002673,False,
CAND_0037103,64762,0.002673,False,
CAND_0037401,64763,0.002673,False,
CAND_0037597,64764,0.002673,False,
CAND_0039059,64765,0.002673,False,
CAND_0039302,64766,0.002673,False,
CAND_0039684,64767,0.002673,False,
CAND_0040418,64768,0.002673,False,
CAND_0040771,64769,0.002673,False,
CAND_0040867,64770,0.002673,False,
CAND_0041542,64771,0.002673,False,
CAND_0042185,64772,0.002673,False,
CAND_0043982,64773,0.002673,False,
CAND_0044013,64774,0.002673,False,
CAND_0044934,64775,0.002673,False,
CAND_0046018,64776,0.002673,False,
CAND_0046194,64777,0.002673,False,
CAND_0047442,64778,0.002673,False,
CAND_0047706,64779,0.002673,False,
CAND_0048239,64780,0.002673,False,
CAND_0048471,64781,0.002673,False,
CAND_0049230,64782,0.002673,False,
CAND_0049573,64783,0.002673,False,
CAND_0049953,64784,0.002673,False,
CAND_0050049,64785,0.002673,False,
CAND_0051658,64786,0.002673,False,
CAND_0052447,64787,0.002673,False,
CAND_0052954,64788,0.002673,False,
CAND_0053444,64789,0.002673,False,
CAND_0054885,64790,0.002673,False,
CAND_0055810,64791,0.002673,False,
CAND_0056597,64792,0.002673,False,
CAND_0056806,64793,0.002673,False,
CAND_0057587,64794,0.002673,False,
CAND_0058952,64795,0.002673,False,
CAND_0059250,64796,0.002673,False,
CAND_0059313,64797,0.002673,False,
CAND_0060314,64798,0.002673,False,
CAND_0061335,64799,0.002673,False,
CAND_0061626,64800,0.002673,False,
CAND_0062431,64801,0.002673,False,
CAND_0063395,64802,0.002673,False,
CAND_0063466,64803,0.002673,False,
CAND_0063788,64804,0.002673,False,
CAND_0064183,64805,0.002673,False,
CAND_0064825,64806,0.002673,False,
CAND_0065332,64807,0.002673,False,
CAND_0065427,64808,0.002673,False,
CAND_0065917,64809,0.002673,False,
CAND_0068796,64810,0.002673,False,
CAND_0069068,64811,0.002673,False,
CAND_0069508,64812,0.002673,False,
CAND_0069521,64813,0.002673,False,
CAND_0069735,64814,0.002673,False,
CAND_0072273,64815,0.002673,False,
CAND_0072371,64816,0.002673,False,
CAND_0072629,64817,0.002673,False,
CAND_0072633,64818,0.002673,False,
CAND_0073051,64819,0.002673,False,
CAND_0073201,64820,0.002673,False,
CAND_0073296,64821,0.002673,False,
CAND_0074627,64822,0.002673,False,
CAND_0075284,64823,0.002673,False,
CAND_0075394,64824,0.002673,False,
CAND_0075854,64825,0.002673,False,
CAND_0075979,64826,0.002673,False,
CAND_0076335,64827,0.002673,False,
CAND_0076765,64828,0.002673,False,
CAND_0078284,64829,0.002673,False,
CAND_0079437,64830,0.002673,False,
CAND_0080151,64831,0.002673,False,
CAND_0080658,64832,0.002673,False,
CAND_0081402,64833,0.002673,False,
CAND_0081430,64834,0.002673,False,
CAND_0082013,64835,0.002673,False,
CAND_0082358,64836,0.002673,False,
CAND_0082634,64837,0.002673,False,
CAND_0084343,64838,0.002673,False,
CAND_0084537,64839,0.002673,False,
CAND_0084563,64840,0.002673,False,
CAND_0084963,64841,0.002673,False,
CAND_0085312,64842,0.002673,False,
CAND_0085360,64843,0.002673,False,
CAND_0085879,64844,0.002673,False,
CAND_0086140,64845,0.002673,False,
CAND_0086161,64846,0.002673,False,
CAND_0086677,64847,0.002673,False,
CAND_0087158,64848,0.002673,False,
CAND_0087242,64849,0.002673,False,
CAND_0087398,64850,0.002673,False,
CAND_0089337,64851,0.002673,False,
CAND_0089422,64852,0.002673,False,
CAND_0090337,64853,0.002673,False,
CAND_0090404,64854,0.002673,False,
CAND_0091319,64855,0.002673,False,
CAND_0092233,64856,0.002673,False,
CAND_0092673,64857,0.002673,False,
CAND_0092737,64858,0.002673,False,
CAND_0093842,64859,0.002673,False,
CAND_0094967,64860,0.002673,False,
CAND_0095059,64861,0.002673,False,
CAND_0095216,64862,0.002673,False,
CAND_0095224,64863,0.002673,False,
CAND_0095471,64864,0.002673,False,
CAND_0096705,64865,0.002673,False,
CAND_0097011,64866,0.002673,False,
CAND_0099245,64867,0.002673,False,
CAND_0099424,64868,0.002673,False,
CAND_0000213,64869,0.002663,False,
CAND_0000547,64870,0.002663,False,
CAND_0001479,64871,0.002663,False,
CAND_0001771,64872,0.002663,False,
CAND_0002090,64873,0.002663,False,
CAND_0002531,64874,0.002663,False,
CAND_0005034,64875,0.002663,False,
CAND_0005043,64876,0.002663,False,
CAND_0005274,64877,0.002663,False,
CAND_0005390,64878,0.002663,False,
CAND_0009427,64879,0.002663,False,
CAND_0010197,64880,0.002663,False,
CAND_0011892,64881,0.002663,False,
CAND_0012285,64882,0.002663,False,
CAND_0013209,64883,0.002663,False,
CAND_0013775,64884,0.002663,False,
CAND_0015466,64885,0.002663,False,
CAND_0015744,64886,0.002663,False,
CAND_0016442,64887,0.002663,False,
CAND_0017624,64888,0.002663,False,
CAND_0017780,64889,0.002663,False,
CAND_0017938,64890,0.002663,False,
CAND_0018510,64891,0.002663,False,
CAND_0019530,64892,0.002663,False,
CAND_0020035,64893,0.002663,False,
CAND_0020672,64894,0.002663,False,
CAND_0021341,64895,0.002663,False,
CAND_0024102,64896,0.002663,False,
CAND_0024224,64897,0.002663,False,
CAND_0024966,64898,0.002663,False,
CAND_0025617,64899,0.002663,False,
CAND_0025724,64900,0.002663,False,
CAND_0026584,64901,0.002663,False,
CAND_0026805,64902,0.002663,False,
CAND_0026963,64903,0.002663,False,
CAND_0027113,64904,0.002663,False,
CAND_0027350,64905,0.002663,False,
CAND_0027536,64906,0.002663,False,
CAND_0027969,64907,0.002663,False,
CAND_0028347,64908,0.002663,False,
CAND_0028912,64909,0.002663,False,
CAND_0030772,64910,0.002663,False,
CAND_0031054,64911,0.002663,False,
CAND_0031231,64912,0.002663,False,
CAND_0033989,64913,0.002663,False,
CAND_0034251,64914,0.002663,False,
CAND_0034368,64915,0.002663,False,
CAND_0034936,64916,0.002663,False,
CAND_0035044,64917,0.002663,False,
CAND_0035699,64918,0.002663,False,
CAND_0035700,64919,0.002663,False,
CAND_0037002,64920,0.002663,False,
CAND_0038565,64921,0.002663,False,
CAND_0038951,64922,0.002663,False,
CAND_0040139,64923,0.002663,False,
CAND_0040180,64924,0.002663,False,
CAND_0040316,64925,0.002663,False,
CAND_0041409,64926,0.002663,False,
CAND_0042416,64927,0.002663,False,
CAND_0043229,64928,0.002663,False,
CAND_0043973,64929,0.002663,False,
CAND_0045040,64930,0.002663,False,
CAND_0045299,64931,0.002663,False,
CAND_0045672,64932,0.002663,False,
CAND_0046048,64933,0.002663,False,
CAND_0046224,64934,0.002663,False,
CAND_0046378,64935,0.002663,False,
CAND_0046578,64936,0.002663,False,
CAND_0046942,64937,0.002663,False,
CAND_0047376,64938,0.002663,False,
CAND_0047824,64939,0.002663,False,
CAND_0050125,64940,0.002663,False,
CAND_0050624,64941,0.002663,False,
CAND_0050664,64942,0.002663,False,
CAND_0051324,64943,0.002663,False,
CAND_0052208,64944,0.002663,False,
CAND_0052668,64945,0.002663,False,
CAND_0052680,64946,0.002663,False,
CAND_0052799,64947,0.002663,False,
CAND_0052866,64948,0.002663,False,
CAND_0053151,64949,0.002663,False,
CAND_0053191,64950,0.002663,False,
CAND_0053196,64951,0.002663,False,
CAND_0054174,64952,0.002663,False,
CAND_0054839,64953,0.002663,False,
CAND_0055160,64954,0.002663,False,
CAND_0055521,64955,0.002663,False,
CAND_0055615,64956,0.002663,False,
CAND_0056256,64957,0.002663,False,
CAND_0056459,64958,0.002663,False,
CAND_0056624,64959,0.002663,False,
CAND_0056900,64960,0.002663,False,
CAND_0057648,64961,0.002663,False,
CAND_0057854,64962,0.002663,False,
CAND_0057946,64963,0.002663,False,
CAND_0058090,64964,0.002663,False,
CAND_0058179,64965,0.002663,False,
CAND_0058311,64966,0.002663,False,
CAND_0058553,64967,0.002663,False,
CAND_0059396,64968,0.002663,False,
CAND_0060311,64969,0.002663,False,
CAND_0061001,64970,0.002663,False,
CAND_0061377,64971,0.002663,False,
CAND_0061681,64972,0.002663,False,
CAND_0061870,64973,0.002663,False,
CAND_0062444,64974,0.002663,False,
CAND_0062481,64975,0.002663,False,
CAND_0062977,64976,0.002663,False,
CAND_0064032,64977,0.002663,False,
CAND_0064047,64978,0.002663,False,
CAND_0064787,64979,0.002663,False,
CAND_0065392,64980,0.002663,False,
CAND_0065579,64981,0.002663,False,
CAND_0065997,64982,0.002663,False,
CAND_0066639,64983,0.002663,False,
CAND_0067329,64984,0.002663,False,
CAND_0067873,64985,0.002663,False,
CAND_0070210,64986,0.002663,False,
CAND_0070793,64987,0.002663,False,
CAND_0070899,64988,0.002663,False,
CAND_0071702,64989,0.002663,False,
CAND_0071759,64990,0.002663,False,
CAND_0072097,64991,0.002663,False,
CAND_0074195,64992,0.002663,False,
CAND_0074918,64993,0.002663,False,
CAND_0076005,64994,0.002663,False,
CAND_0076190,64995,0.002663,False,
CAND_0077100,64996,0.002663,False,
CAND_0077375,64997,0.002663,False,
CAND_0078246,64998,0.002663,False,
CAND_0079030,64999,0.002663,False,
CAND_0079613,65000,0.002663,False,
CAND_0080350,65001,0.002663,False,
CAND_0081235,65002,0.002663,False,
CAND_0082207,65003,0.002663,False,
CAND_0082314,65004,0.002663,False,
CAND_0082821,65005,0.002663,False,
CAND_0082842,65006,0.002663,False,
CAND_0083533,65007,0.002663,False,
CAND_0084863,65008,0.002663,False,
CAND_0085158,65009,0.002663,False,
CAND_0086009,65010,0.002663,False,
CAND_0086616,65011,0.002663,False,
CAND_0086748,65012,0.002663,False,
CAND_0088290,65013,0.002663,False,
CAND_0088350,65014,0.002663,False,
CAND_0090923,65015,0.002663,False,
CAND_0091111,65016,0.002663,False,
CAND_0091351,65017,0.002663,False,
CAND_0092936,65018,0.002663,False,
CAND_0094704,65019,0.002663,False,
CAND_0095712,65020,0.002663,False,
CAND_0096486,65021,0.002663,False,
CAND_0098409,65022,0.002663,False,
CAND_0098836,65023,0.002663,False,
CAND_0099913,65024,0.002663,False,
CAND_0099973,65025,0.002663,False,
CAND_0001169,65026,0.002652,False,
CAND_0001343,65027,0.002652,False,
CAND_0003537,65028,0.002652,False,
CAND_0004715,65029,0.002652,False,
CAND_0006095,65030,0.002652,False,
CAND_0006280,65031,0.002652,False,
CAND_0007293,65032,0.002652,False,
CAND_0007866,65033,0.002652,False,
CAND_0008275,65034,0.002652,False,
CAND_0008907,65035,0.002652,False,
CAND_0009415,65036,0.002652,False,
CAND_0009699,65037,0.002652,False,
CAND_0009730,65038,0.002652,False,
CAND_0010115,65039,0.002652,False,
CAND_0010755,65040,0.002652,False,
CAND_0011159,65041,0.002652,False,
CAND_0012705,65042,0.002652,False,
