final_rank,candidate_id,honeypot_flag
54505,CAND_0041018,false
54506,CAND_0041340,false
54507,CAND_0042183,false
54508,CAND_0042289,false
54509,CAND_0043630,false
54510,CAND_0043732,false
54511,CAND_0044287,false
54512,CAND_0044309,false
54513,CAND_0044756,false
54514,CAND_0045749,false
54515,CAND_0046443,false
54516,CAND_0046810,false
54517,CAND_0047345,false
54518,CAND_0048722,false
54519,CAND_0048879,false
54520,CAND_0049508,false
54521,CAND_0050174,false
54522,CAND_0050626,false
54523,CAND_0050638,false
54524,CAND_0051531,false
54525,CAND_0052648,false
54526,CAND_0052811,false
54527,CAND_0053672,false
54528,CAND_0053839,false
54529,CAND_0055044,false
54530,CAND_0055310,false
54531,CAND_0055741,false
54532,CAND_0056354,false
54533,CAND_0056769,false
54534,CAND_0056918,false
54535,CAND_0058427,false
54536,CAND_0061603,false
54537,CAND_0062998,false
54538,CAND_0064107,false
54539,CAND_0064327,false
54540,CAND_0064731,false
54541,CAND_0066950,false
54542,CAND_0067074,false
54543,CAND_0068162,false
54544,CAND_0069552,false
54545,CAND_0070267,false
54546,CAND_0071616,false
54547,CAND_0071716,false
54548,CAND_0072102,false
54549,CAND_0072516,false
54550,CAND_0072538,false
54551,CAND_0072651,false
54552,CAND_0073867,false
54553,CAND_0073939,false
54554,CAND_0074871,false
54555,CAND_0075063,false
54556,CAND_0076264,false
54557,CAND_0078043,false
54558,CAND_0079379,false
54559,CAND_0080394,false
54560,CAND_0080443,false
54561,CAND_0082210,false
54562,CAND_0082402,false
54563,CAND_0082456,false
54564,CAND_0083034,false
54565,CAND_0083586,false
54566,CAND_0084071,false
54567,CAND_0084185,false
54568,CAND_0084475,false
54569,CAND_0084909,false
54570,CAND_0085297,false
54571,CAND_0086042,false
54572,CAND_0086849,false
54573,CAND_0086855,false
54574,CAND_0087824,false
54575,CAND_0087956,false
54576,CAND_0088728,false
54577,CAND_0089810,false
54578,CAND_0089967,false
54579,CAND_0090074,false
54580,CAND_0090365,false
54581,CAND_0090653,false
54582,CAND_0091373,false
54583,CAND_0091887,false
54584,CAND_0091982,false
54585,CAND_0092140,false
54586,CAND_0093417,false
54587,CAND_0095154,false
54588,CAND_0096259,false
54589,CAND_0096453,false
54590,CAND_0096702,false
54591,CAND_0096715,false
54592,CAND_0096718,false
54593,CAND_0097000,false
54594,CAND_0098687,false
54595,CAND_0098894,false
54596,CAND_0099181,false
54597,CAND_0099919,false
54598,CAND_0001107,false
54599,CAND_0001272,false
54600,CAND_0001449,false
54601,CAND_0001634,false
54602,CAND_0002577,false
54603,CAND_0002777,false
54604,CAND_0004449,false
54605,CAND_0004573,false
54606,CAND_0005462,false
54607,CAND_0005806,false
54608,CAND_0006168,false
54609,CAND_0006838,false
54610,CAND_0006854,false
54611,CAND_0007266,false
54612,CAND_0008579,false
54613,CAND_0009396,false
54614,CAND_0010537,false
54615,CAND_0011041,false
54616,CAND_0011203,false
54617,CAND_0012370,false
54618,CAND_0012428,false
54619,CAND_0014352,false
54620,CAND_0014902,false
54621,CAND_0015000,false
54622,CAND_0015314,false
54623,CAND_0015378,false
54624,CAND_0017341,false
54625,CAND_0017767,false
54626,CAND_0018194,false
54627,CAND_0019617,false
54628,CAND_0022385,false
54629,CAND_0022892,false
54630,CAND_0023064,false
54631,CAND_0025567,false
54632,CAND_0026100,false
54633,CAND_0026390,false
54634,CAND_0026402,false
54635,CAND_0026443,false
54636,CAND_0026724,false
54637,CAND_0027276,false
54638,CAND_0028180,false
54639,CAND_0028448,false
54640,CAND_0028502,false
54641,CAND_0028696,false
54642,CAND_0029270,false
54643,CAND_0029805,false
54644,CAND_0029808,false
54645,CAND_0031503,false
54646,CAND_0031624,false
54647,CAND_0031875,false
54648,CAND_0032273,false
54649,CAND_0032331,false
54650,CAND_0032393,false
54651,CAND_0032474,false
54652,CAND_0033042,false
54653,CAND_0034154,false
54654,CAND_0034565,false
54655,CAND_0034781,false
54656,CAND_0034938,false
54657,CAND_0035074,false
54658,CAND_0035596,false
54659,CAND_0035914,false
54660,CAND_0036359,false
54661,CAND_0036966,false
54662,CAND_0037122,false
54663,CAND_0037467,false
54664,CAND_0038112,false
54665,CAND_0038196,false
54666,CAND_0038303,false
54667,CAND_0038428,false
54668,CAND_0038768,false
54669,CAND_0039176,false
54670,CAND_0039598,false
54671,CAND_0040289,false
54672,CAND_0041171,false
54673,CAND_0041827,false
54674,CAND_0041887,false
54675,CAND_0042184,false
54676,CAND_0042339,false
54677,CAND_0042554,false
54678,CAND_0043670,false
54679,CAND_0043964,false
54680,CAND_0044220,false
54681,CAND_0044286,false
54682,CAND_0044964,false
54683,CAND_0045341,false
54684,CAND_0045585,false
54685,CAND_0045936,false
54686,CAND_0046139,false
54687,CAND_0046264,false
54688,CAND_0046375,false
54689,CAND_0047308,false
54690,CAND_0047332,false
54691,CAND_0048742,false
54692,CAND_0049042,false
54693,CAND_0051121,false
54694,CAND_0052192,false
54695,CAND_0052280,false
54696,CAND_0052517,false
54697,CAND_0052804,false
54698,CAND_0052983,false
54699,CAND_0053032,false
54700,CAND_0053121,false
54701,CAND_0053816,false
54702,CAND_0053861,false
54703,CAND_0054514,false
54704,CAND_0055320,false
54705,CAND_0056476,false
54706,CAND_0056564,false
54707,CAND_0057217,false
54708,CAND_0057434,false
54709,CAND_0059516,false
54710,CAND_0060931,false
54711,CAND_0061115,false
54712,CAND_0061181,false
54713,CAND_0061873,false
54714,CAND_0063031,false
54715,CAND_0063358,false
54716,CAND_0063430,false
54717,CAND_0064373,false
54718,CAND_0066074,false
54719,CAND_0067600,false
54720,CAND_0067768,false
54721,CAND_0067823,false
54722,CAND_0068186,false
54723,CAND_0068555,false
54724,CAND_0068858,false
54725,CAND_0069793,false
54726,CAND_0070328,false
54727,CAND_0070695,false
54728,CAND_0070745,false
54729,CAND_0070849,false
54730,CAND_0070878,false
54731,CAND_0071062,false
54732,CAND_0071820,false
54733,CAND_0072079,false
54734,CAND_0072957,false
54735,CAND_0073057,false
54736,CAND_0073932,false
54737,CAND_0073953,false
54738,CAND_0074142,false
54739,CAND_0074596,false
54740,CAND_0074924,false
54741,CAND_0077388,false
54742,CAND_0077945,false
54743,CAND_0079489,false
54744,CAND_0079855,false
54745,CAND_0080214,false
54746,CAND_0080391,false
54747,CAND_0081050,false
54748,CAND_0081512,false
54749,CAND_0081590,false
54750,CAND_0082850,false
54751,CAND_0083732,false
54752,CAND_0084711,false
54753,CAND_0084944,false
54754,CAND_0085117,false
54755,CAND_0085202,false
54756,CAND_0085585,false
54757,CAND_0087164,false
54758,CAND_0087969,false
54759,CAND_0088689,false
54760,CAND_0089672,false
54761,CAND_0089704,false
54762,CAND_0092298,false
54763,CAND_0093311,false
54764,CAND_0093405,false
54765,CAND_0093690,false
54766,CAND_0093846,false
54767,CAND_0095546,false
54768,CAND_0095929,false
54769,CAND_0096193,false
54770,CAND_0098338,false
54771,CAND_0098862,false
54772,CAND_0000307,false
54773,CAND_0002693,false
54774,CAND_0002696,false
54775,CAND_0003458,false
54776,CAND_0004089,false
54777,CAND_0004814,false
54778,CAND_0005442,false
54779,CAND_0005666,false
54780,CAND_0006495,false
54781,CAND_0007031,false
54782,CAND_0007089,false
54783,CAND_0007920,false
54784,CAND_0008007,false
54785,CAND_0008062,false
54786,CAND_0008420,false
54787,CAND_0008716,false
54788,CAND_0009264,false
54789,CAND_0009750,false
54790,CAND_0010226,false
54791,CAND_0010259,false
54792,CAND_0012167,false
54793,CAND_0012903,false
54794,CAND_0013821,false
54795,CAND_0013893,false
54796,CAND_0014615,false
54797,CAND_0014943,false
54798,CAND_0015023,false
54799,CAND_0015312,false
54800,CAND_0015796,false
54801,CAND_0016107,false
54802,CAND_0016907,false
54803,CAND_0016970,false
54804,CAND_0017008,false
54805,CAND_0017293,false
54806,CAND_0018312,false
54807,CAND_0019412,false
54808,CAND_0021047,false
54809,CAND_0022074,false
54810,CAND_0022635,false
54811,CAND_0023397,false
54812,CAND_0024552,false
54813,CAND_0025225,false
54814,CAND_0025545,false
54815,CAND_0025869,false
54816,CAND_0026164,false
54817,CAND_0026244,false
54818,CAND_0026754,false
54819,CAND_0026812,false
54820,CAND_0026847,false
54821,CAND_0027100,false
54822,CAND_0027535,false
54823,CAND_0028275,false
54824,CAND_0028839,false
54825,CAND_0028970,false
54826,CAND_0029566,false
54827,CAND_0029647,false
54828,CAND_0029923,false
54829,CAND_0030015,false
54830,CAND_0031307,false
54831,CAND_0032387,false
54832,CAND_0033338,false
54833,CAND_0033604,false
54834,CAND_0034056,false
54835,CAND_0034330,false
54836,CAND_0035042,false
54837,CAND_0035374,false
54838,CAND_0036084,false
54839,CAND_0036743,false
54840,CAND_0037458,false
54841,CAND_0037773,false
54842,CAND_0038165,false
54843,CAND_0038251,false
54844,CAND_0038888,false
54845,CAND_0040448,false
54846,CAND_0041604,false
54847,CAND_0041809,false
54848,CAND_0041911,false
54849,CAND_0044433,false
54850,CAND_0044577,false
54851,CAND_0044755,false
54852,CAND_0045469,false
54853,CAND_0045820,false
54854,CAND_0048020,false
54855,CAND_0048243,false
54856,CAND_0049158,false
54857,CAND_0049240,false
54858,CAND_0049375,false
54859,CAND_0049701,false
54860,CAND_0051235,false
54861,CAND_0051346,false
54862,CAND_0051792,false
54863,CAND_0052408,false
54864,CAND_0052969,false
54865,CAND_0053886,false
54866,CAND_0054639,false
54867,CAND_0054940,false
54868,CAND_0055149,false
54869,CAND_0055392,false
54870,CAND_0055572,false
54871,CAND_0056485,false
54872,CAND_0057241,false
54873,CAND_0058211,false
54874,CAND_0059039,false
54875,CAND_0060942,false
54876,CAND_0061902,false
54877,CAND_0062025,false
54878,CAND_0062117,false
54879,CAND_0062211,false
54880,CAND_0062376,false
54881,CAND_0062528,false
54882,CAND_0063214,false
54883,CAND_0065774,false
54884,CAND_0067669,false
54885,CAND_0067803,false
54886,CAND_0067988,false
54887,CAND_0069382,false
54888,CAND_0069484,false
54889,CAND_0069548,false
54890,CAND_0070027,false
54891,CAND_0071075,false
54892,CAND_0071480,false
54893,CAND_0072347,false
54894,CAND_0072836,false
54895,CAND_0073374,false
54896,CAND_0074118,false
54897,CAND_0074878,false
54898,CAND_0075354,false
54899,CAND_0075891,false
54900,CAND_0076674,false
54901,CAND_0076902,false
54902,CAND_0079014,false
54903,CAND_0079963,false
54904,CAND_0080690,false
54905,CAND_0081492,false
54906,CAND_0081574,false
54907,CAND_0082931,false
54908,CAND_0083471,false
54909,CAND_0084300,false
54910,CAND_0084348,false
54911,CAND_0084646,false
54912,CAND_0084782,false
54913,CAND_0085286,false
54914,CAND_0085584,false
54915,CAND_0086411,false
54916,CAND_0087386,false
54917,CAND_0089163,false
54918,CAND_0089427,false
54919,CAND_0089566,false
54920,CAND_0089642,false
54921,CAND_0090128,false
54922,CAND_0090992,false
54923,CAND_0091904,false
54924,CAND_0091951,false
54925,CAND_0093595,false
54926,CAND_0094458,false
54927,CAND_0095072,false
54928,CAND_0095222,false
54929,CAND_0095873,false
54930,CAND_0096766,false
54931,CAND_0097031,false
54932,CAND_0097162,false
54933,CAND_0097380,false
54934,CAND_0098056,false
54935,CAND_0098178,false
54936,CAND_0099047,false
54937,CAND_0099055,false
54938,CAND_0099083,false
54939,CAND_0099233,false
54940,CAND_0000243,false
54941,CAND_0000588,false
54942,CAND_0000738,false
54943,CAND_0000911,false
54944,CAND_0001104,false
54945,CAND_0001329,false
54946,CAND_0001866,false
54947,CAND_0001989,false
54948,CAND_0002396,false
54949,CAND_0002852,false
54950,CAND_0003040,false
54951,CAND_0004055,false
54952,CAND_0004278,false
54953,CAND_0004355,false
54954,CAND_0004571,false
54955,CAND_0004873,false
54956,CAND_0005118,false
54957,CAND_0005434,false
54958,CAND_0006248,false
54959,CAND_0007384,false
54960,CAND_0007706,false
54961,CAND_0007944,false
54962,CAND_0009045,false
54963,CAND_0009251,false
54964,CAND_0009257,false
54965,CAND_0009880,false
54966,CAND_0009919,false
54967,CAND_0010506,false
54968,CAND_0011266,false
54969,CAND_0011875,false
54970,CAND_0013728,false
54971,CAND_0013831,false
54972,CAND_0014161,false
54973,CAND_0014400,false
54974,CAND_0014581,false
54975,CAND_0014843,false
54976,CAND_0015013,false
54977,CAND_0016112,false
54978,CAND_0018257,false
54979,CAND_0018297,false
54980,CAND_0020814,false
54981,CAND_0021087,false
54982,CAND_0022024,false
54983,CAND_0022246,false
54984,CAND_0022618,false
54985,CAND_0022840,false
54986,CAND_0023185,false
54987,CAND_0023559,false
54988,CAND_0025228,false
54989,CAND_0025672,false
54990,CAND_0026259,false
54991,CAND_0026405,false
54992,CAND_0027239,false
54993,CAND_0029072,false
54994,CAND_0029180,false
54995,CAND_0029363,false
54996,CAND_0030018,false
54997,CAND_0030831,false
54998,CAND_0030935,false
54999,CAND_0031015,false
55000,CAND_0032043,false
55001,CAND_0033833,false
55002,CAND_0034100,false
55003,CAND_0034106,false
55004,CAND_0034134,false
55005,CAND_0034402,false
55006,CAND_0036933,false
55007,CAND_0038746,false
55008,CAND_0041259,false
55009,CAND_0041620,false
55010,CAND_0042676,false
55011,CAND_0043237,false
55012,CAND_0043568,false
55013,CAND_0043796,false
55014,CAND_0044560,false
55015,CAND_0044669,false
55016,CAND_0044788,false
55017,CAND_0045314,false
55018,CAND_0045621,false
55019,CAND_0045930,false
55020,CAND_0046382,false
55021,CAND_0047375,false
55022,CAND_0049557,false
55023,CAND_0050168,false
55024,CAND_0050333,false
55025,CAND_0050404,false
55026,CAND_0050598,false
55027,CAND_0050745,false
55028,CAND_0050793,false
55029,CAND_0051043,false
55030,CAND_0051320,false
55031,CAND_0051583,false
55032,CAND_0051856,false
55033,CAND_0052248,false
55034,CAND_0052327,false
55035,CAND_0052366,false
55036,CAND_0053264,false
55037,CAND_0053842,false
55038,CAND_0053994,false
55039,CAND_0054495,false
55040,CAND_0054543,false
55041,CAND_0055611,false
55042,CAND_0055996,false
55043,CAND_0056315,false
55044,CAND_0056819,false
55045,CAND_0057006,false
55046,CAND_0058475,false
55047,CAND_0058696,false
55048,CAND_0059415,false
55049,CAND_0060248,false
55050,CAND_0060906,false
55051,CAND_0061630,false
55052,CAND_0061730,false
55053,CAND_0062217,false
55054,CAND_0062443,false
55055,CAND_0062546,false
55056,CAND_0062732,false
55057,CAND_0063084,false
55058,CAND_0064266,false
55059,CAND_0064802,false
55060,CAND_0067043,false
55061,CAND_0067540,false
55062,CAND_0067765,false
55063,CAND_0068426,false
55064,CAND_0069370,false
55065,CAND_0069816,false
55066,CAND_0070355,false
55067,CAND_0070617,false
55068,CAND_0070812,false
55069,CAND_0072298,false
55070,CAND_0072970,false
55071,CAND_0073617,false
55072,CAND_0073873,false
55073,CAND_0074043,false
55074,CAND_0074495,false
55075,CAND_0074658,false
55076,CAND_0076039,false
55077,CAND_0080074,false
55078,CAND_0081019,false
55079,CAND_0081795,false
55080,CAND_0081873,false
55081,CAND_0082384,false
55082,CAND_0082516,false
55083,CAND_0082695,false
55084,CAND_0083131,false
55085,CAND_0084846,false
55086,CAND_0085651,false
55087,CAND_0086325,false
55088,CAND_0086371,false
55089,CAND_0086664,false
55090,CAND_0087851,false
55091,CAND_0088635,false
55092,CAND_0088642,false
55093,CAND_0089209,false
55094,CAND_0090552,false
55095,CAND_0091944,false
55096,CAND_0092189,false
55097,CAND_0093454,false
55098,CAND_0093592,false
55099,CAND_0093674,false
55100,CAND_0093946,false
55101,CAND_0095311,false
55102,CAND_0096074,false
55103,CAND_0096396,false
55104,CAND_0097336,false
55105,CAND_0097734,false
55106,CAND_0097790,false
55107,CAND_0098517,false
55108,CAND_0098593,false
55109,CAND_0099076,false
55110,CAND_0099289,false
55111,CAND_0099423,false
55112,CAND_0000244,false
55113,CAND_0000457,false
55114,CAND_0000465,false
55115,CAND_0000778,false
55116,CAND_0001565,false
55117,CAND_0002357,false
55118,CAND_0002556,false
55119,CAND_0002562,false
55120,CAND_0002655,false
55121,CAND_0003182,false
55122,CAND_0003588,false
55123,CAND_0004391,false
55124,CAND_0004751,false
55125,CAND_0005924,false
55126,CAND_0007409,false
55127,CAND_0008957,false
55128,CAND_0008996,false
55129,CAND_0010271,false
55130,CAND_0010895,false
55131,CAND_0011550,false
55132,CAND_0012688,false
55133,CAND_0013396,false
55134,CAND_0013713,false
55135,CAND_0014922,false
55136,CAND_0015199,false
55137,CAND_0015841,false
55138,CAND_0015944,false
55139,CAND_0016320,false
55140,CAND_0017895,false
55141,CAND_0019249,false
55142,CAND_0020292,false
55143,CAND_0020380,false
55144,CAND_0020915,false
55145,CAND_0021946,false
55146,CAND_0022619,false
55147,CAND_0023659,false
55148,CAND_0023958,false
55149,CAND_0024069,false
55150,CAND_0024316,false
55151,CAND_0024617,false
55152,CAND_0024621,false
55153,CAND_0024817,false
55154,CAND_0027341,false
55155,CAND_0027835,false
55156,CAND_0028269,false
55157,CAND_0029012,false
55158,CAND_0029887,false
55159,CAND_0031179,false
55160,CAND_0031921,false
55161,CAND_0031948,false
55162,CAND_0032636,false
55163,CAND_0033035,false
55164,CAND_0033770,false
55165,CAND_0033993,false
55166,CAND_0034425,false
55167,CAND_0034824,false
55168,CAND_0035444,false
55169,CAND_0036830,false
55170,CAND_0037995,false
55171,CAND_0038444,false
55172,CAND_0038738,false
55173,CAND_0039496,false
55174,CAND_0039685,false
55175,CAND_0039952,false
55176,CAND_0040678,false
55177,CAND_0041663,false
55178,CAND_0042188,false
55179,CAND_0042335,false
55180,CAND_0042590,false
55181,CAND_0042662,false
55182,CAND_0043146,false
55183,CAND_0043380,false
55184,CAND_0043816,false
55185,CAND_0044149,false
55186,CAND_0044506,false
55187,CAND_0045727,false
55188,CAND_0045788,false
55189,CAND_0046173,false
55190,CAND_0046956,false
55191,CAND_0047533,false
55192,CAND_0047687,false
55193,CAND_0048475,false
55194,CAND_0048681,false
55195,CAND_0049208,false
55196,CAND_0050253,false
55197,CAND_0050552,false
55198,CAND_0050567,false
55199,CAND_0050913,false
55200,CAND_0050927,false
55201,CAND_0050944,false
55202,CAND_0051961,false
55203,CAND_0052231,false
55204,CAND_0052452,false
55205,CAND_0053448,false
55206,CAND_0053690,false
55207,CAND_0053738,false
55208,CAND_0054503,false
55209,CAND_0054894,false
55210,CAND_0055458,false
55211,CAND_0055522,false
55212,CAND_0056084,false
55213,CAND_0056111,false
55214,CAND_0056422,false
55215,CAND_0057807,false
55216,CAND_0058006,false
55217,CAND_0058079,false
55218,CAND_0058177,false
55219,CAND_0058504,false
55220,CAND_0058525,false
55221,CAND_0058892,false
55222,CAND_0060065,false
55223,CAND_0060414,false
55224,CAND_0060528,false
55225,CAND_0061090,false
55226,CAND_0061373,false
55227,CAND_0061387,false
55228,CAND_0061815,false
55229,CAND_0061990,false
55230,CAND_0062315,false
55231,CAND_0062701,false
55232,CAND_0062940,false
55233,CAND_0063528,false
55234,CAND_0063891,false
55235,CAND_0064635,false
55236,CAND_0065051,false
55237,CAND_0065882,false
55238,CAND_0068213,false
55239,CAND_0068220,false
55240,CAND_0068467,false
55241,CAND_0069933,false
55242,CAND_0069956,false
55243,CAND_0070817,false
55244,CAND_0070889,false
55245,CAND_0071422,false
55246,CAND_0071648,false
55247,CAND_0071736,false
55248,CAND_0071969,false
55249,CAND_0072000,false
55250,CAND_0073730,false
55251,CAND_0074452,false
55252,CAND_0075805,false
55253,CAND_0077106,false
55254,CAND_0077141,false
55255,CAND_0077244,false
55256,CAND_0077298,false
55257,CAND_0077488,false
55258,CAND_0077724,false
55259,CAND_0078013,false
55260,CAND_0080828,false
55261,CAND_0081868,false
55262,CAND_0082038,false
55263,CAND_0082318,false
55264,CAND_0083818,false
55265,CAND_0084045,false
55266,CAND_0084445,false
55267,CAND_0085290,false
55268,CAND_0085294,false
55269,CAND_0085392,false
55270,CAND_0085542,false
55271,CAND_0085674,false
55272,CAND_0086492,false
55273,CAND_0086887,false
55274,CAND_0086962,false
55275,CAND_0090321,false
55276,CAND_0091867,false
55277,CAND_0092023,false
55278,CAND_0092474,false
55279,CAND_0093183,false
55280,CAND_0093200,false
55281,CAND_0093852,false
55282,CAND_0093934,false
55283,CAND_0094244,false
55284,CAND_0094954,false
55285,CAND_0095033,false
55286,CAND_0095822,false
55287,CAND_0095906,false
55288,CAND_0096426,false
55289,CAND_0096523,false
55290,CAND_0096771,false
55291,CAND_0097029,false
55292,CAND_0097232,false
55293,CAND_0097527,false
55294,CAND_0097611,false
55295,CAND_0097634,false
55296,CAND_0098401,false
55297,CAND_0098514,false
55298,CAND_0099238,false
55299,CAND_0000158,false
55300,CAND_0000300,false
55301,CAND_0000827,false
55302,CAND_0001534,false
55303,CAND_0003163,false
55304,CAND_0003536,false
55305,CAND_0003725,false
55306,CAND_0004703,false
55307,CAND_0004778,false
55308,CAND_0005339,false
55309,CAND_0005407,false
55310,CAND_0006797,false
55311,CAND_0006871,false
55312,CAND_0007095,false
55313,CAND_0007682,false
55314,CAND_0007699,false
55315,CAND_0008037,false
55316,CAND_0008902,false
55317,CAND_0009281,false
55318,CAND_0010353,false
55319,CAND_0010804,false
55320,CAND_0011007,false
55321,CAND_0011252,false
55322,CAND_0011499,false
55323,CAND_0012118,false
55324,CAND_0012966,false
55325,CAND_0013557,false
55326,CAND_0013891,false
55327,CAND_0014291,false
55328,CAND_0014298,false
55329,CAND_0014386,false
55330,CAND_0015209,false
55331,CAND_0017394,false
55332,CAND_0017698,false
55333,CAND_0018218,false
55334,CAND_0019310,false
55335,CAND_0020222,false
55336,CAND_0020474,false
55337,CAND_0020532,false
55338,CAND_0020564,false
55339,CAND_0020966,false
55340,CAND_0021564,false
55341,CAND_0022881,false
55342,CAND_0023218,false
55343,CAND_0023778,false
55344,CAND_0023854,false
55345,CAND_0023890,false
55346,CAND_0024587,false
55347,CAND_0024866,false
55348,CAND_0025843,false
55349,CAND_0026352,false
55350,CAND_0027688,false
55351,CAND_0027865,false
55352,CAND_0028442,false
55353,CAND_0028978,false
55354,CAND_0029216,false
55355,CAND_0029498,false
55356,CAND_0030223,false
55357,CAND_0030448,false
55358,CAND_0031322,false
55359,CAND_0031478,false
55360,CAND_0031578,false
55361,CAND_0031887,false
55362,CAND_0032367,false
55363,CAND_0034466,false
55364,CAND_0036579,false
55365,CAND_0036796,false
55366,CAND_0036868,false
55367,CAND_0036968,false
55368,CAND_0038209,false
55369,CAND_0039435,false
55370,CAND_0039953,false
55371,CAND_0040233,false
55372,CAND_0040796,false
55373,CAND_0041437,false
55374,CAND_0042175,false
55375,CAND_0042659,false
55376,CAND_0044581,false
55377,CAND_0044596,false
55378,CAND_0044925,false
55379,CAND_0046917,false
55380,CAND_0047028,false
55381,CAND_0047702,false
55382,CAND_0048729,false
55383,CAND_0048871,false
55384,CAND_0049620,false
55385,CAND_0049841,false
55386,CAND_0050758,false
55387,CAND_0050954,false
55388,CAND_0051829,false
55389,CAND_0052651,false
55390,CAND_0053513,false
55391,CAND_0054334,false
55392,CAND_0055534,false
55393,CAND_0055662,false
55394,CAND_0056026,false
55395,CAND_0057827,false
55396,CAND_0058013,false
55397,CAND_0058646,false
55398,CAND_0059485,false
55399,CAND_0059987,false
55400,CAND_0060245,false
55401,CAND_0060418,false
55402,CAND_0061500,false
55403,CAND_0061602,false
55404,CAND_0061695,false
55405,CAND_0062079,false
55406,CAND_0062870,false
55407,CAND_0063150,false
55408,CAND_0063838,false
55409,CAND_0063941,false
55410,CAND_0064180,false
55411,CAND_0065222,false
55412,CAND_0065263,false
55413,CAND_0066201,false
55414,CAND_0066667,false
55415,CAND_0066975,false
55416,CAND_0067015,false
55417,CAND_0067529,false
55418,CAND_0067569,false
55419,CAND_0067835,false
55420,CAND_0069550,false
55421,CAND_0069824,false
55422,CAND_0070282,false
55423,CAND_0071029,false
55424,CAND_0071056,false
55425,CAND_0071193,false
55426,CAND_0071350,false
55427,CAND_0074439,false
55428,CAND_0074601,false
55429,CAND_0075105,false
55430,CAND_0075208,false
55431,CAND_0075218,false
55432,CAND_0075357,false
55433,CAND_0076604,false
55434,CAND_0076899,false
55435,CAND_0077169,false
55436,CAND_0078821,false
55437,CAND_0079274,false
55438,CAND_0080546,false
55439,CAND_0080845,false
55440,CAND_0082245,false
55441,CAND_0082357,false
55442,CAND_0082655,false
55443,CAND_0082953,false
55444,CAND_0083133,false
55445,CAND_0083328,false
55446,CAND_0083477,false
55447,CAND_0084495,false
55448,CAND_0084550,false
55449,CAND_0084777,false
55450,CAND_0085248,false
55451,CAND_0085755,false
55452,CAND_0085843,false
55453,CAND_0086390,false
55454,CAND_0086741,false
55455,CAND_0086907,false
55456,CAND_0088450,false
55457,CAND_0088985,false
55458,CAND_0089032,false
55459,CAND_0089052,false
55460,CAND_0089630,false
55461,CAND_0090090,false
55462,CAND_0090580,false
55463,CAND_0091020,false
55464,CAND_0091412,false
55465,CAND_0091464,false
55466,CAND_0091799,false
55467,CAND_0092616,false
55468,CAND_0092739,false
55469,CAND_0092960,false
55470,CAND_0093980,false
55471,CAND_0095896,false
55472,CAND_0096340,false
55473,CAND_0097067,false
55474,CAND_0097206,false
55475,CAND_0097512,false
55476,CAND_0097570,false
55477,CAND_0097607,false
55478,CAND_0098527,false
55479,CAND_0000424,false
55480,CAND_0000687,false
55481,CAND_0001556,false
55482,CAND_0001854,false
55483,CAND_0002251,false
55484,CAND_0003662,false
55485,CAND_0003979,false
55486,CAND_0004413,false
55487,CAND_0004523,false
55488,CAND_0005051,false
55489,CAND_0005800,false
55490,CAND_0008448,false
55491,CAND_0009209,false
55492,CAND_0012357,false
55493,CAND_0012377,false
55494,CAND_0012787,false
55495,CAND_0012927,false
55496,CAND_0012997,false
55497,CAND_0013135,false
55498,CAND_0013710,false
55499,CAND_0013771,false
55500,CAND_0014192,false
55501,CAND_0014321,false
55502,CAND_0014338,false
55503,CAND_0014616,false
55504,CAND_0014783,false
55505,CAND_0014874,false
55506,CAND_0015079,false
55507,CAND_0015173,false
55508,CAND_0015380,false
55509,CAND_0016459,false
55510,CAND_0017182,false
55511,CAND_0017993,false
55512,CAND_0018026,false
55513,CAND_0018185,false
55514,CAND_0019634,false
55515,CAND_0020334,false
55516,CAND_0021051,false
55517,CAND_0022686,false
55518,CAND_0023371,false
55519,CAND_0023810,false
55520,CAND_0024631,false
55521,CAND_0025013,false
55522,CAND_0026363,false
55523,CAND_0026651,false
55524,CAND_0027148,false
55525,CAND_0027564,false
55526,CAND_0027776,false
55527,CAND_0028008,false
55528,CAND_0028545,false
55529,CAND_0030442,false
55530,CAND_0030526,false
55531,CAND_0030573,false
55532,CAND_0031165,false
55533,CAND_0031413,false
55534,CAND_0032153,false
55535,CAND_0032297,false
55536,CAND_0032349,false
55537,CAND_0032650,false
55538,CAND_0034632,false
55539,CAND_0035398,false
55540,CAND_0035908,false
55541,CAND_0036187,false
55542,CAND_0036353,false
55543,CAND_0036478,false
55544,CAND_0037347,false
55545,CAND_0038545,false
55546,CAND_0039186,false
55547,CAND_0040121,false
55548,CAND_0040680,false
55549,CAND_0040961,false
55550,CAND_0041377,false
55551,CAND_0041867,false
55552,CAND_0043214,false
55553,CAND_0043215,false
55554,CAND_0043318,false
55555,CAND_0044565,false
55556,CAND_0044724,false
55557,CAND_0045229,false
55558,CAND_0046471,false
55559,CAND_0046540,false
55560,CAND_0047491,false
55561,CAND_0047554,false
55562,CAND_0047638,false
55563,CAND_0048747,false
55564,CAND_0049089,false
55565,CAND_0050118,false
55566,CAND_0050563,false
55567,CAND_0051576,false
55568,CAND_0052205,false
55569,CAND_0052353,false
55570,CAND_0052615,false
55571,CAND_0053420,false
55572,CAND_0055152,false
55573,CAND_0055482,false
55574,CAND_0055604,false
55575,CAND_0055743,false
55576,CAND_0056079,false
55577,CAND_0056086,false
55578,CAND_0057614,false
55579,CAND_0058151,false
