candidate_id,rank,cross_encoder_score
CAND_0027072,40231,0.004664
CAND_0027654,40232,0.004664
CAND_0027910,40233,0.004664
CAND_0028855,40234,0.004664
CAND_0029033,40235,0.004664
CAND_0029929,40236,0.004664
CAND_0030417,40237,0.004664
CAND_0030929,40238,0.004664
CAND_0031632,40239,0.004664
CAND_0031708,40240,0.004664
CAND_0032114,40241,0.004664
CAND_0032265,40242,0.004664
CAND_0033217,40243,0.004664
CAND_0033907,40244,0.004664
CAND_0034865,40245,0.004664
CAND_0035224,40246,0.004664
CAND_0035247,40247,0.004664
CAND_0035540,40248,0.004664
CAND_0036586,40249,0.004664
CAND_0037066,40250,0.004664
CAND_0037437,40251,0.004664
CAND_0037681,40252,0.004664
CAND_0039213,40253,0.004664
CAND_0039987,40254,0.004664
CAND_0040513,40255,0.004664
CAND_0040779,40256,0.004664
CAND_0040908,40257,0.004664
CAND_0041435,40258,0.004664
CAND_0041590,40259,0.004664
CAND_0041599,40260,0.004664
CAND_0041796,40261,0.004664
CAND_0042091,40262,0.004664
CAND_0042271,40263,0.004664
CAND_0043269,40264,0.004664
CAND_0043411,40265,0.004664
CAND_0043784,40266,0.004664
CAND_0045604,40267,0.004664
CAND_0045706,40268,0.004664
CAND_0045891,40269,0.004664
CAND_0047612,40270,0.004664
CAND_0047766,40271,0.004664
CAND_0048038,40272,0.004664
CAND_0048765,40273,0.004664
CAND_0048882,40274,0.004664
CAND_0049121,40275,0.004664
CAND_0049478,40276,0.004664
CAND_0049950,40277,0.004664
CAND_0050008,40278,0.004664
CAND_0050640,40279,0.004664
CAND_0051741,40280,0.004664
CAND_0052251,40281,0.004664
CAND_0052874,40282,0.004664
CAND_0053717,40283,0.004664
CAND_0053920,40284,0.004664
CAND_0055166,40285,0.004664
CAND_0055324,40286,0.004664
CAND_0055787,40287,0.004664
CAND_0057346,40288,0.004664
CAND_0057897,40289,0.004664
CAND_0058026,40290,0.004664
CAND_0058741,40291,0.004664
CAND_0059038,40292,0.004664
CAND_0059419,40293,0.004664
CAND_0060966,40294,0.004664
CAND_0061619,40295,0.004664
CAND_0062063,40296,0.004664
CAND_0062505,40297,0.004664
CAND_0063664,40298,0.004664
CAND_0064173,40299,0.004664
CAND_0066044,40300,0.004664
CAND_0066766,40301,0.004664
CAND_0067910,40302,0.004664
CAND_0068155,40303,0.004664
CAND_0068243,40304,0.004664
CAND_0068564,40305,0.004664
CAND_0069180,40306,0.004664
CAND_0069193,40307,0.004664
CAND_0069556,40308,0.004664
CAND_0069566,40309,0.004664
CAND_0069673,40310,0.004664
CAND_0070014,40311,0.004664
CAND_0070954,40312,0.004664
CAND_0071719,40313,0.004664
CAND_0072714,40314,0.004664
CAND_0073639,40315,0.004664
CAND_0073827,40316,0.004664
CAND_0073882,40317,0.004664
CAND_0073885,40318,0.004664
CAND_0073951,40319,0.004664
CAND_0074188,40320,0.004664
CAND_0074319,40321,0.004664
CAND_0074474,40322,0.004664
CAND_0075222,40323,0.004664
CAND_0075370,40324,0.004664
CAND_0075402,40325,0.004664
CAND_0075621,40326,0.004664
CAND_0076736,40327,0.004664
CAND_0076769,40328,0.004664
CAND_0077053,40329,0.004664
CAND_0077227,40330,0.004664
CAND_0078095,40331,0.004664
CAND_0078758,40332,0.004664
CAND_0078934,40333,0.004664
CAND_0078998,40334,0.004664
CAND_0079210,40335,0.004664
CAND_0081110,40336,0.004664
CAND_0081973,40337,0.004664
CAND_0082065,40338,0.004664
CAND_0082437,40339,0.004664
CAND_0082638,40340,0.004664
CAND_0083447,40341,0.004664
CAND_0084529,40342,0.004664
CAND_0084697,40343,0.004664
CAND_0085854,40344,0.004664
CAND_0086173,40345,0.004664
CAND_0086182,40346,0.004664
CAND_0086944,40347,0.004664
CAND_0087538,40348,0.004664
CAND_0087802,40349,0.004664
CAND_0089276,40350,0.004664
CAND_0090349,40351,0.004664
CAND_0090411,40352,0.004664
CAND_0090417,40353,0.004664
CAND_0090591,40354,0.004664
CAND_0092179,40355,0.004664
CAND_0092911,40356,0.004664
CAND_0093083,40357,0.004664
CAND_0093368,40358,0.004664
CAND_0093472,40359,0.004664
CAND_0094689,40360,0.004664
CAND_0094784,40361,0.004664
CAND_0094925,40362,0.004664
CAND_0097387,40363,0.004664
CAND_0097745,40364,0.004664
CAND_0097858,40365,0.004664
CAND_0099464,40366,0.004664
CAND_0099944,40367,0.004664
CAND_0000002,40368,0.004646
CAND_0000285,40369,0.004646
CAND_0001609,40370,0.004646
CAND_0002512,40371,0.004646
CAND_0002877,40372,0.004646
CAND_0003176,40373,0.004646
CAND_0003257,40374,0.004646
CAND_0004341,40375,0.004646
CAND_0004996,40376,0.004646
CAND_0005589,40377,0.004646
CAND_0005732,40378,0.004646
CAND_0005908,40379,0.004646
CAND_0005921,40380,0.004646
CAND_0006682,40381,0.004646
CAND_0007657,40382,0.004646
CAND_0009101,40383,0.004646
CAND_0009929,40384,0.004646
CAND_0010870,40385,0.004646
CAND_0011019,40386,0.004646
CAND_0011124,40387,0.004646
CAND_0011423,40388,0.004646
CAND_0011615,40389,0.004646
CAND_0011624,40390,0.004646
CAND_0011638,40391,0.004646
CAND_0011686,40392,0.004646
CAND_0012239,40393,0.004646
CAND_0012792,40394,0.004646
CAND_0012848,40395,0.004646
CAND_0013103,40396,0.004646
CAND_0013971,40397,0.004646
CAND_0014646,40398,0.004646
CAND_0014742,40399,0.004646
CAND_0014790,40400,0.004646
CAND_0015948,40401,0.004646
CAND_0016528,40402,0.004646
CAND_0016949,40403,0.004646
CAND_0017304,40404,0.004646
CAND_0017412,40405,0.004646
CAND_0017464,40406,0.004646
CAND_0017863,40407,0.004646
CAND_0018319,40408,0.004646
CAND_0018436,40409,0.004646
CAND_0018811,40410,0.004646
CAND_0019587,40411,0.004646
CAND_0019758,40412,0.004646
CAND_0020098,40413,0.004646
CAND_0021929,40414,0.004646
CAND_0022124,40415,0.004646
CAND_0023202,40416,0.004646
CAND_0023398,40417,0.004646
CAND_0023612,40418,0.004646
CAND_0023983,40419,0.004646
CAND_0024441,40420,0.004646
CAND_0024838,40421,0.004646
CAND_0024945,40422,0.004646
CAND_0025403,40423,0.004646
CAND_0025620,40424,0.004646
CAND_0025736,40425,0.004646
CAND_0026206,40426,0.004646
CAND_0026595,40427,0.004646
CAND_0026644,40428,0.004646
CAND_0026857,40429,0.004646
CAND_0027428,40430,0.004646
CAND_0029423,40431,0.004646
CAND_0030024,40432,0.004646
CAND_0030999,40433,0.004646
CAND_0031120,40434,0.004646
CAND_0031122,40435,0.004646
CAND_0031198,40436,0.004646
CAND_0031464,40437,0.004646
CAND_0032199,40438,0.004646
CAND_0033207,40439,0.004646
CAND_0035457,40440,0.004646
CAND_0035624,40441,0.004646
CAND_0035743,40442,0.004646
CAND_0035809,40443,0.004646
CAND_0035902,40444,0.004646
CAND_0036572,40445,0.004646
CAND_0036747,40446,0.004646
CAND_0037121,40447,0.004646
CAND_0037144,40448,0.004646
CAND_0037190,40449,0.004646
CAND_0037642,40450,0.004646
CAND_0038071,40451,0.004646
CAND_0039033,40452,0.004646
CAND_0039108,40453,0.004646
CAND_0041116,40454,0.004646
CAND_0041842,40455,0.004646
CAND_0045275,40456,0.004646
CAND_0045578,40457,0.004646
CAND_0046165,40458,0.004646
CAND_0046229,40459,0.004646
CAND_0047333,40460,0.004646
CAND_0048532,40461,0.004646
CAND_0048974,40462,0.004646
CAND_0049020,40463,0.004646
CAND_0049948,40464,0.004646
CAND_0050578,40465,0.004646
CAND_0051604,40466,0.004646
CAND_0053708,40467,0.004646
CAND_0054211,40468,0.004646
CAND_0054829,40469,0.004646
CAND_0055037,40470,0.004646
CAND_0055116,40471,0.004646
CAND_0055461,40472,0.004646
CAND_0056132,40473,0.004646
CAND_0056373,40474,0.004646
CAND_0056392,40475,0.004646
CAND_0058137,40476,0.004646
CAND_0058438,40477,0.004646
CAND_0058735,40478,0.004646
CAND_0058837,40479,0.004646
CAND_0060089,40480,0.004646
CAND_0060645,40481,0.004646
CAND_0061187,40482,0.004646
CAND_0061301,40483,0.004646
CAND_0061316,40484,0.004646
CAND_0062626,40485,0.004646
CAND_0062847,40486,0.004646
CAND_0063743,40487,0.004646
CAND_0065034,40488,0.004646
CAND_0065469,40489,0.004646
CAND_0065898,40490,0.004646
CAND_0066867,40491,0.004646
CAND_0067079,40492,0.004646
CAND_0067662,40493,0.004646
CAND_0068481,40494,0.004646
CAND_0069033,40495,0.004646
CAND_0069050,40496,0.004646
CAND_0070096,40497,0.004646
CAND_0070969,40498,0.004646
CAND_0072511,40499,0.004646
CAND_0072529,40500,0.004646
CAND_0072679,40501,0.004646
CAND_0073137,40502,0.004646
CAND_0073642,40503,0.004646
CAND_0073906,40504,0.004646
CAND_0074243,40505,0.004646
CAND_0074466,40506,0.004646
CAND_0075921,40507,0.004646
CAND_0077039,40508,0.004646
CAND_0077096,40509,0.004646
CAND_0079644,40510,0.004646
CAND_0080058,40511,0.004646
CAND_0080089,40512,0.004646
CAND_0080712,40513,0.004646
CAND_0081585,40514,0.004646
CAND_0081638,40515,0.004646
CAND_0081972,40516,0.004646
CAND_0082722,40517,0.004646
CAND_0083306,40518,0.004646
CAND_0084023,40519,0.004646
CAND_0085502,40520,0.004646
CAND_0085572,40521,0.004646
CAND_0085999,40522,0.004646
CAND_0087056,40523,0.004646
CAND_0087566,40524,0.004646
CAND_0087626,40525,0.004646
CAND_0088169,40526,0.004646
CAND_0088431,40527,0.004646
CAND_0089404,40528,0.004646
CAND_0091453,40529,0.004646
CAND_0092161,40530,0.004646
CAND_0092261,40531,0.004646
CAND_0092359,40532,0.004646
CAND_0092750,40533,0.004646
CAND_0093077,40534,0.004646
CAND_0094287,40535,0.004646
CAND_0097803,40536,0.004646
CAND_0000157,40537,0.004628
CAND_0001061,40538,0.004628
CAND_0001547,40539,0.004628
CAND_0002128,40540,0.004628
CAND_0002416,40541,0.004628
CAND_0003913,40542,0.004628
CAND_0004088,40543,0.004628
CAND_0005109,40544,0.004628
CAND_0005310,40545,0.004628
CAND_0005336,40546,0.004628
CAND_0005507,40547,0.004628
CAND_0005722,40548,0.004628
CAND_0005893,40549,0.004628
CAND_0006111,40550,0.004628
CAND_0006149,40551,0.004628
CAND_0008122,40552,0.004628
CAND_0008155,40553,0.004628
CAND_0008606,40554,0.004628
CAND_0009827,40555,0.004628
CAND_0009946,40556,0.004628
CAND_0010167,40557,0.004628
CAND_0010822,40558,0.004628
CAND_0011389,40559,0.004628
CAND_0011664,40560,0.004628
CAND_0012017,40561,0.004628
CAND_0012250,40562,0.004628
CAND_0012266,40563,0.004628
CAND_0013437,40564,0.004628
CAND_0013983,40565,0.004628
CAND_0014293,40566,0.004628
CAND_0014800,40567,0.004628
CAND_0014845,40568,0.004628
CAND_0016350,40569,0.004628
CAND_0016461,40570,0.004628
CAND_0016782,40571,0.004628
CAND_0017761,40572,0.004628
CAND_0017807,40573,0.004628
CAND_0018146,40574,0.004628
CAND_0018246,40575,0.004628
CAND_0019303,40576,0.004628
CAND_0020123,40577,0.004628
CAND_0021736,40578,0.004628
CAND_0021740,40579,0.004628
CAND_0021761,40580,0.004628
CAND_0021915,40581,0.004628
CAND_0024223,40582,0.004628
CAND_0025682,40583,0.004628
CAND_0026038,40584,0.004628
CAND_0026870,40585,0.004628
CAND_0027759,40586,0.004628
CAND_0029128,40587,0.004628
CAND_0029425,40588,0.004628
CAND_0030162,40589,0.004628
CAND_0030507,40590,0.004628
CAND_0031630,40591,0.004628
CAND_0031943,40592,0.004628
CAND_0032155,40593,0.004628
CAND_0032619,40594,0.004628
CAND_0032723,40595,0.004628
CAND_0032748,40596,0.004628
CAND_0033334,40597,0.004628
CAND_0035347,40598,0.004628
CAND_0038291,40599,0.004628
CAND_0038832,40600,0.004628
CAND_0038968,40601,0.004628
CAND_0039021,40602,0.004628
CAND_0039583,40603,0.004628
CAND_0040695,40604,0.004628
CAND_0041178,40605,0.004628
CAND_0042111,40606,0.004628
CAND_0042924,40607,0.004628
CAND_0043143,40608,0.004628
CAND_0043357,40609,0.004628
CAND_0043400,40610,0.004628
CAND_0045356,40611,0.004628
CAND_0046520,40612,0.004628
CAND_0047362,40613,0.004628
CAND_0047714,40614,0.004628
CAND_0048726,40615,0.004628
CAND_0048736,40616,0.004628
CAND_0050078,40617,0.004628
CAND_0050301,40618,0.004628
CAND_0050357,40619,0.004628
CAND_0050376,40620,0.004628
CAND_0050829,40621,0.004628
CAND_0050994,40622,0.004628
CAND_0051573,40623,0.004628
CAND_0053052,40624,0.004628
CAND_0053057,40625,0.004628
CAND_0053100,40626,0.004628
CAND_0054004,40627,0.004628
CAND_0054006,40628,0.004628
CAND_0054050,40629,0.004628
CAND_0054541,40630,0.004628
CAND_0054957,40631,0.004628
CAND_0055315,40632,0.004628
CAND_0055440,40633,0.004628
CAND_0055648,40634,0.004628
CAND_0056297,40635,0.004628
CAND_0056687,40636,0.004628
CAND_0056859,40637,0.004628
CAND_0057627,40638,0.004628
CAND_0058175,40639,0.004628
CAND_0058299,40640,0.004628
CAND_0058308,40641,0.004628
CAND_0058534,40642,0.004628
CAND_0059342,40643,0.004628
CAND_0060452,40644,0.004628
CAND_0060454,40645,0.004628
CAND_0060808,40646,0.004628
CAND_0061241,40647,0.004628
CAND_0061854,40648,0.004628
CAND_0062771,40649,0.004628
CAND_0063003,40650,0.004628
CAND_0063552,40651,0.004628
CAND_0063862,40652,0.004628
CAND_0064857,40653,0.004628
CAND_0066393,40654,0.004628
CAND_0066897,40655,0.004628
CAND_0068817,40656,0.004628
CAND_0069874,40657,0.004628
CAND_0070780,40658,0.004628
CAND_0071678,40659,0.004628
CAND_0071688,40660,0.004628
CAND_0071867,40661,0.004628
CAND_0072090,40662,0.004628
CAND_0072428,40663,0.004628
CAND_0072496,40664,0.004628
CAND_0072725,40665,0.004628
CAND_0074308,40666,0.004628
CAND_0074363,40667,0.004628
CAND_0074446,40668,0.004628
CAND_0074600,40669,0.004628
CAND_0074925,40670,0.004628
CAND_0074952,40671,0.004628
CAND_0075955,40672,0.004628
CAND_0075974,40673,0.004628
CAND_0076800,40674,0.004628
CAND_0077673,40675,0.004628
CAND_0077868,40676,0.004628
CAND_0078244,40677,0.004628
CAND_0078804,40678,0.004628
CAND_0079231,40679,0.004628
CAND_0080422,40680,0.004628
CAND_0080439,40681,0.004628
CAND_0080673,40682,0.004628
CAND_0080773,40683,0.004628
CAND_0080869,40684,0.004628
CAND_0081023,40685,0.004628
CAND_0081593,40686,0.004628
CAND_0083227,40687,0.004628
CAND_0083690,40688,0.004628
CAND_0084026,40689,0.004628
CAND_0084447,40690,0.004628
CAND_0084677,40691,0.004628
CAND_0085793,40692,0.004628
CAND_0088039,40693,0.004628
CAND_0088661,40694,0.004628
CAND_0090138,40695,0.004628
CAND_0090177,40696,0.004628
CAND_0090622,40697,0.004628
CAND_0091100,40698,0.004628
CAND_0091137,40699,0.004628
CAND_0091642,40700,0.004628
CAND_0092336,40701,0.004628
CAND_0092345,40702,0.004628
CAND_0093168,40703,0.004628
CAND_0093638,40704,0.004628
CAND_0094816,40705,0.004628
CAND_0095782,40706,0.004628
CAND_0096898,40707,0.004628
CAND_0097609,40708,0.004628
CAND_0097971,40709,0.004628
CAND_0098026,40710,0.004628
CAND_0098256,40711,0.004628
CAND_0098539,40712,0.004628
CAND_0099678,40713,0.004628
CAND_0000587,40714,0.004610
CAND_0001313,40715,0.004610
CAND_0002387,40716,0.004610
CAND_0002972,40717,0.004610
CAND_0002988,40718,0.004610
CAND_0003149,40719,0.004610
CAND_0003322,40720,0.004610
CAND_0003643,40721,0.004610
CAND_0003969,40722,0.004610
CAND_0004175,40723,0.004610
CAND_0005224,40724,0.004610
CAND_0005452,40725,0.004610
CAND_0005972,40726,0.004610
CAND_0006217,40727,0.004610
CAND_0006569,40728,0.004610
CAND_0006673,40729,0.004610
CAND_0006878,40730,0.004610
CAND_0006955,40731,0.004610
CAND_0007141,40732,0.004610
CAND_0007214,40733,0.004610
CAND_0007687,40734,0.004610
CAND_0007910,40735,0.004610
CAND_0008940,40736,0.004610
CAND_0009138,40737,0.004610
CAND_0009143,40738,0.004610
CAND_0009490,40739,0.004610
CAND_0009568,40740,0.004610
CAND_0009584,40741,0.004610
CAND_0010798,40742,0.004610
CAND_0011013,40743,0.004610
CAND_0011937,40744,0.004610
CAND_0012896,40745,0.004610
CAND_0013052,40746,0.004610
CAND_0013305,40747,0.004610
CAND_0013696,40748,0.004610
CAND_0015074,40749,0.004610
CAND_0015137,40750,0.004610
CAND_0015469,40751,0.004610
CAND_0017001,40752,0.004610
CAND_0017381,40753,0.004610
CAND_0017716,40754,0.004610
CAND_0019258,40755,0.004610
CAND_0019827,40756,0.004610
CAND_0020097,40757,0.004610
CAND_0020128,40758,0.004610
CAND_0020696,40759,0.004610
CAND_0021369,40760,0.004610
CAND_0021727,40761,0.004610
CAND_0021948,40762,0.004610
CAND_0022427,40763,0.004610
CAND_0023318,40764,0.004610
CAND_0023335,40765,0.004610
CAND_0024900,40766,0.004610
CAND_0024903,40767,0.004610
CAND_0027299,40768,0.004610
CAND_0027302,40769,0.004610
CAND_0027386,40770,0.004610
CAND_0029261,40771,0.004610
CAND_0029601,40772,0.004610
CAND_0031092,40773,0.004610
CAND_0031215,40774,0.004610
CAND_0032243,40775,0.004610
CAND_0032592,40776,0.004610
CAND_0032597,40777,0.004610
CAND_0033454,40778,0.004610
CAND_0033592,40779,0.004610
CAND_0033768,40780,0.004610
CAND_0033771,40781,0.004610
CAND_0033852,40782,0.004610
CAND_0034720,40783,0.004610
CAND_0034791,40784,0.004610
CAND_0035392,40785,0.004610
CAND_0036231,40786,0.004610
CAND_0038129,40787,0.004610
CAND_0038715,40788,0.004610
CAND_0039363,40789,0.004610
CAND_0039551,40790,0.004610
CAND_0039789,40791,0.004610
CAND_0039828,40792,0.004610
CAND_0040855,40793,0.004610
CAND_0041050,40794,0.004610
CAND_0041068,40795,0.004610
CAND_0041735,40796,0.004610
CAND_0042235,40797,0.004610
CAND_0042887,40798,0.004610
CAND_0043303,40799,0.004610
CAND_0043771,40800,0.004610
CAND_0044935,40801,0.004610
CAND_0047337,40802,0.004610
CAND_0047661,40803,0.004610
CAND_0047928,40804,0.004610
CAND_0048313,40805,0.004610
CAND_0048826,40806,0.004610
CAND_0049796,40807,0.004610
CAND_0050088,40808,0.004610
CAND_0050540,40809,0.004610
CAND_0050953,40810,0.004610
CAND_0051403,40811,0.004610
CAND_0051406,40812,0.004610
CAND_0052707,40813,0.004610
CAND_0052765,40814,0.004610
CAND_0053928,40815,0.004610
CAND_0054143,40816,0.004610
CAND_0054240,40817,0.004610
CAND_0054867,40818,0.004610
CAND_0055303,40819,0.004610
CAND_0055619,40820,0.004610
CAND_0056251,40821,0.004610
CAND_0056340,40822,0.004610
CAND_0057821,40823,0.004610
CAND_0058242,40824,0.004610
CAND_0058797,40825,0.004610
CAND_0059565,40826,0.004610
CAND_0061210,40827,0.004610
CAND_0062974,40828,0.004610
CAND_0063629,40829,0.004610
CAND_0063950,40830,0.004610
CAND_0064046,40831,0.004610
CAND_0066831,40832,0.004610
CAND_0067966,40833,0.004610
CAND_0068047,40834,0.004610
CAND_0068275,40835,0.004610
CAND_0068482,40836,0.004610
CAND_0068927,40837,0.004610
CAND_0069174,40838,0.004610
CAND_0069211,40839,0.004610
CAND_0069279,40840,0.004610
CAND_0069581,40841,0.004610
CAND_0070785,40842,0.004610
CAND_0072154,40843,0.004610
CAND_0072844,40844,0.004610
CAND_0072962,40845,0.004610
CAND_0073501,40846,0.004610
CAND_0073889,40847,0.004610
CAND_0074521,40848,0.004610
CAND_0074570,40849,0.004610
CAND_0074752,40850,0.004610
CAND_0075610,40851,0.004610
CAND_0075902,40852,0.004610
CAND_0077250,40853,0.004610
CAND_0077608,40854,0.004610
CAND_0077813,40855,0.004610
CAND_0078603,40856,0.004610
CAND_0078744,40857,0.004610
CAND_0079246,40858,0.004610
CAND_0079293,40859,0.004610
CAND_0079386,40860,0.004610
CAND_0080336,40861,0.004610
CAND_0080366,40862,0.004610
CAND_0081504,40863,0.004610
CAND_0081736,40864,0.004610
CAND_0082021,40865,0.004610
CAND_0082179,40866,0.004610
CAND_0084259,40867,0.004610
CAND_0084283,40868,0.004610
CAND_0084461,40869,0.004610
CAND_0085669,40870,0.004610
CAND_0085965,40871,0.004610
CAND_0087414,40872,0.004610
CAND_0087726,40873,0.004610
CAND_0088052,40874,0.004610
CAND_0088127,40875,0.004610
CAND_0088619,40876,0.004610
CAND_0088875,40877,0.004610
CAND_0089374,40878,0.004610
CAND_0089488,40879,0.004610
CAND_0089919,40880,0.004610
CAND_0089997,40881,0.004610
CAND_0090317,40882,0.004610
CAND_0091015,40883,0.004610
CAND_0091173,40884,0.004610
CAND_0091417,40885,0.004610
CAND_0091779,40886,0.004610
CAND_0091807,40887,0.004610
CAND_0093769,40888,0.004610
CAND_0093881,40889,0.004610
CAND_0094602,40890,0.004610
CAND_0094703,40891,0.004610
CAND_0095027,40892,0.004610
CAND_0095746,40893,0.004610
CAND_0096301,40894,0.004610
CAND_0097158,40895,0.004610
CAND_0097677,40896,0.004610
CAND_0097855,40897,0.004610
CAND_0098197,40898,0.004610
CAND_0099922,40899,0.004610
CAND_0099938,40900,0.004610
CAND_0000302,40901,0.004592
CAND_0001020,40902,0.004592
CAND_0001144,40903,0.004592
CAND_0001291,40904,0.004592
CAND_0001529,40905,0.004592
CAND_0002384,40906,0.004592
CAND_0002513,40907,0.004592
CAND_0002599,40908,0.004592
CAND_0002862,40909,0.004592
CAND_0003332,40910,0.004592
CAND_0005297,40911,0.004592
CAND_0006447,40912,0.004592
CAND_0006686,40913,0.004592
CAND_0007041,40914,0.004592
CAND_0007512,40915,0.004592
CAND_0007799,40916,0.004592
CAND_0007874,40917,0.004592
CAND_0008284,40918,0.004592
CAND_0008753,40919,0.004592
CAND_0009701,40920,0.004592
CAND_0009940,40921,0.004592
CAND_0010447,40922,0.004592
CAND_0010582,40923,0.004592
CAND_0010651,40924,0.004592
CAND_0010767,40925,0.004592
CAND_0010975,40926,0.004592
CAND_0011023,40927,0.004592
CAND_0011304,40928,0.004592
CAND_0011321,40929,0.004592
CAND_0012835,40930,0.004592
CAND_0013320,40931,0.004592
CAND_0013347,40932,0.004592
CAND_0013729,40933,0.004592
CAND_0013972,40934,0.004592
CAND_0015405,40935,0.004592
CAND_0015682,40936,0.004592
CAND_0015722,40937,0.004592
CAND_0017671,40938,0.004592
CAND_0017945,40939,0.004592
CAND_0018145,40940,0.004592
CAND_0018502,40941,0.004592
CAND_0019088,40942,0.004592
CAND_0019112,40943,0.004592
CAND_0019813,40944,0.004592
CAND_0019828,40945,0.004592
CAND_0020054,40946,0.004592
CAND_0021432,40947,0.004592
CAND_0023401,40948,0.004592
CAND_0024193,40949,0.004592
CAND_0025421,40950,0.004592
CAND_0026468,40951,0.004592
CAND_0026585,40952,0.004592
CAND_0026954,40953,0.004592
CAND_0027081,40954,0.004592
CAND_0027279,40955,0.004592
CAND_0028136,40956,0.004592
CAND_0028331,40957,0.004592
CAND_0028595,40958,0.004592
CAND_0028946,40959,0.004592
CAND_0029711,40960,0.004592
CAND_0029967,40961,0.004592
CAND_0030293,40962,0.004592
CAND_0030430,40963,0.004592
CAND_0030473,40964,0.004592
CAND_0030896,40965,0.004592
CAND_0030910,40966,0.004592
CAND_0030921,40967,0.004592
CAND_0032122,40968,0.004592
CAND_0032859,40969,0.004592
CAND_0032928,40970,0.004592
CAND_0034085,40971,0.004592
CAND_0034818,40972,0.004592
CAND_0035360,40973,0.004592
CAND_0036625,40974,0.004592
CAND_0036821,40975,0.004592
CAND_0037554,40976,0.004592
CAND_0038051,40977,0.004592
CAND_0038121,40978,0.004592
CAND_0038185,40979,0.004592
CAND_0038793,40980,0.004592
CAND_0038868,40981,0.004592
CAND_0039001,40982,0.004592
CAND_0039725,40983,0.004592
CAND_0040785,40984,0.004592
CAND_0041697,40985,0.004592
CAND_0041962,40986,0.004592
CAND_0042075,40987,0.004592
CAND_0042446,40988,0.004592
CAND_0043262,40989,0.004592
CAND_0043430,40990,0.004592
CAND_0043438,40991,0.004592
CAND_0043439,40992,0.004592
CAND_0043614,40993,0.004592
CAND_0044191,40994,0.004592
CAND_0045590,40995,0.004592
CAND_0045687,40996,0.004592
CAND_0045800,40997,0.004592
CAND_0045852,40998,0.004592
CAND_0045947,40999,0.004592
CAND_0046804,41000,0.004592
CAND_0046916,41001,0.004592
CAND_0047343,41002,0.004592
CAND_0047395,41003,0.004592
CAND_0048738,41004,0.004592
CAND_0048896,41005,0.004592
CAND_0050518,41006,0.004592
CAND_0051417,41007,0.004592
CAND_0051422,41008,0.004592
CAND_0051819,41009,0.004592
CAND_0051870,41010,0.004592
CAND_0052081,41011,0.004592
CAND_0052308,41012,0.004592
CAND_0053894,41013,0.004592
CAND_0053926,41014,0.004592
CAND_0053975,41015,0.004592
CAND_0054609,41016,0.004592
CAND_0054632,41017,0.004592
CAND_0055251,41018,0.004592
CAND_0056892,41019,0.004592
CAND_0057003,41020,0.004592
CAND_0057223,41021,0.004592
CAND_0057376,41022,0.004592
CAND_0058121,41023,0.004592
CAND_0058259,41024,0.004592
CAND_0058394,41025,0.004592
CAND_0058560,41026,0.004592
CAND_0058996,41027,0.004592
CAND_0059729,41028,0.004592
CAND_0060884,41029,0.004592
CAND_0061580,41030,0.004592
CAND_0062403,41031,0.004592
CAND_0062538,41032,0.004592
CAND_0062753,41033,0.004592
CAND_0062953,41034,0.004592
CAND_0063702,41035,0.004592
CAND_0064344,41036,0.004592
CAND_0065147,41037,0.004592
CAND_0065467,41038,0.004592
CAND_0066067,41039,0.004592
CAND_0066170,41040,0.004592
CAND_0066397,41041,0.004592
CAND_0066739,41042,0.004592
CAND_0066856,41043,0.004592
CAND_0067614,41044,0.004592
CAND_0068075,41045,0.004592
CAND_0068821,41046,0.004592
CAND_0068929,41047,0.004592
CAND_0070226,41048,0.004592
CAND_0070346,41049,0.004592
CAND_0070542,41050,0.004592
CAND_0070827,41051,0.004592
CAND_0070839,41052,0.004592
CAND_0070840,41053,0.004592
CAND_0071412,41054,0.004592
CAND_0072316,41055,0.004592
CAND_0072503,41056,0.004592
CAND_0073337,41057,0.004592
CAND_0074123,41058,0.004592
CAND_0074371,41059,0.004592
CAND_0074644,41060,0.004592
CAND_0074859,41061,0.004592
CAND_0074862,41062,0.004592
CAND_0075254,41063,0.004592
CAND_0076021,41064,0.004592
CAND_0076045,41065,0.004592
CAND_0076662,41066,0.004592
CAND_0077359,41067,0.004592
CAND_0077491,41068,0.004592
CAND_0077506,41069,0.004592
CAND_0077707,41070,0.004592
CAND_0078389,41071,0.004592
CAND_0079266,41072,0.004592
CAND_0079827,41073,0.004592
CAND_0079829,41074,0.004592
CAND_0080401,41075,0.004592
CAND_0081731,41076,0.004592
CAND_0081997,41077,0.004592
CAND_0082162,41078,0.004592
CAND_0082659,41079,0.004592
CAND_0083406,41080,0.004592
CAND_0083783,41081,0.004592
CAND_0084965,41082,0.004592
CAND_0085618,41083,0.004592
CAND_0088499,41084,0.004592
CAND_0089236,41085,0.004592
CAND_0089970,41086,0.004592
CAND_0089987,41087,0.004592
CAND_0091481,41088,0.004592
CAND_0091541,41089,0.004592
CAND_0091852,41090,0.004592
CAND_0092881,41091,0.004592
CAND_0093639,41092,0.004592
CAND_0093908,41093,0.004592
CAND_0094063,41094,0.004592
CAND_0094549,41095,0.004592
CAND_0094838,41096,0.004592
CAND_0094912,41097,0.004592
CAND_0095288,41098,0.004592
CAND_0095429,41099,0.004592
CAND_0095479,41100,0.004592
CAND_0098013,41101,0.004592
CAND_0098499,41102,0.004592
CAND_0001040,41103,0.004574
