candidate_id,llm_rank,relevance_grade,honeypot_override_applied
CAND_0039077,4934,0,0
CAND_0040861,4935,0,0
CAND_0048669,4936,0,0
CAND_0060316,4937,0,0
CAND_0073012,4938,0,0
CAND_0095395,4939,0,0
CAND_0094626,4940,0,0
CAND_0015513,4941,0,0
CAND_0023729,4942,0,0
CAND_0032844,4943,0,0
CAND_0075111,4944,0,0
CAND_0035336,4945,0,0
CAND_0054756,4946,0,0
CAND_0071093,4947,0,0
CAND_0061040,4948,0,0
CAND_0089953,4949,0,0
CAND_0020897,4950,0,0
CAND_0048859,4951,0,0
CAND_0062340,4952,0,0
CAND_0028835,4953,0,0
CAND_0076946,4954,0,0
CAND_0059099,4955,0,0
CAND_0087003,4956,0,0
CAND_0092082,4957,0,0
CAND_0043582,4958,0,0
CAND_0000815,4959,0,0
CAND_0033393,4960,0,0
CAND_0069095,4961,0,0
CAND_0072658,4962,0,0
CAND_0096861,4963,0,0
CAND_0069761,4964,0,0
CAND_0001723,4965,0,0
CAND_0019239,4966,0,0
CAND_0037613,4967,0,0
CAND_0078319,4968,0,0
CAND_0058219,4969,0,0
CAND_0065028,4970,0,0
CAND_0025676,4971,0,0
CAND_0034698,4972,0,0
CAND_0039546,4973,0,0
CAND_0015367,4974,0,0
CAND_0089197,4975,0,0
CAND_0054212,4976,0,0
CAND_0059347,4977,0,0
CAND_0082216,4978,0,0
CAND_0022698,4979,0,0
CAND_0099069,4980,0,0
CAND_0086738,4981,0,0
CAND_0004773,4982,0,0
CAND_0032699,4983,0,0
CAND_0078268,4984,0,0
CAND_0063378,4985,0,0
CAND_0073208,4986,0,0
CAND_0098389,4987,0,0
CAND_0012432,4988,0,0
CAND_0088965,4989,0,0
CAND_0043628,4990,0,0
CAND_0050679,4991,0,0
CAND_0002356,4992,0,0
CAND_0063892,4993,0,0
CAND_0036847,4994,0,0
CAND_0043534,4995,0,0
CAND_0046167,4996,0,0
CAND_0050499,4997,0,0
CAND_0020471,4998,0,0
CAND_0079910,4999,0,0
CAND_0056483,5000,0,0
CAND_0041239,5001,0,0
CAND_0072954,5002,0,0
CAND_0016165,5003,0,0
CAND_0029872,5004,0,0
CAND_0046766,5005,0,0
CAND_0018609,5006,0,0
CAND_0030437,5007,0,0
CAND_0024932,5008,0,0
CAND_0039098,5009,0,0
CAND_0067264,5010,0,0
CAND_0001095,5011,0,0
CAND_0076790,5012,0,0
CAND_0088677,5013,0,0
CAND_0011503,5014,0,0
CAND_0021071,5015,0,0
CAND_0050248,5016,0,0
CAND_0066182,5017,0,0
CAND_0041562,5018,0,0
CAND_0087893,5019,0,0
CAND_0092743,5020,0,0
CAND_0020179,5021,0,0
CAND_0073271,5022,0,0
CAND_0005249,5023,0,0
CAND_0036212,5024,0,0
CAND_0062761,5025,0,0
CAND_0016900,5026,0,0
CAND_0089533,5027,0,0
CAND_0060717,5028,0,0
CAND_0061298,5029,0,0
CAND_0073423,5030,0,0
CAND_0086926,5031,0,0
CAND_0008285,5032,0,0
CAND_0032471,5033,0,0
CAND_0007564,5034,0,0
CAND_0017595,5035,0,0
CAND_0042679,5036,0,0
CAND_0059244,5037,0,0
CAND_0063510,5038,0,0
CAND_0085950,5039,0,0
CAND_0098538,5040,0,0
CAND_0007198,5041,0,0
CAND_0012697,5042,0,0
CAND_0024737,5043,0,0
CAND_0061549,5044,0,0
CAND_0099320,5045,0,0
CAND_0037124,5046,0,0
CAND_0054948,5047,0,0
CAND_0091822,5048,0,0
CAND_0019184,5049,0,0
CAND_0009288,5050,0,0
CAND_0058964,5051,0,0
CAND_0060116,5052,0,0
CAND_0071908,5053,0,0
CAND_0023306,5054,0,0
CAND_0027751,5055,0,0
CAND_0062564,5056,0,0
CAND_0003770,5057,0,0
CAND_0018421,5058,0,0
CAND_0060221,5059,0,0
CAND_0074612,5060,0,0
CAND_0008764,5061,0,0
CAND_0013524,5062,0,0
CAND_0079783,5063,0,0
CAND_0090242,5064,0,0
CAND_0019475,5065,0,0
CAND_0030280,5066,0,0
CAND_0040553,5067,0,0
CAND_0089516,5068,0,0
CAND_0061741,5069,0,0
CAND_0011323,5070,0,0
CAND_0034325,5071,0,0
CAND_0077219,5072,0,0
CAND_0078489,5073,0,0
CAND_0085252,5074,0,0
CAND_0020806,5075,0,0
CAND_0043481,5076,0,0
CAND_0072938,5077,0,0
CAND_0095408,5078,0,0
CAND_0021643,5079,0,0
CAND_0070100,5080,0,0
CAND_0070590,5081,0,0
CAND_0084629,5082,0,0
CAND_0006601,5083,0,0
CAND_0087548,5084,0,0
CAND_0095468,5085,0,0
CAND_0000330,5086,0,0
CAND_0013138,5087,0,0
CAND_0053111,5088,0,0
CAND_0004051,5089,0,0
CAND_0014631,5090,0,0
CAND_0021464,5091,0,0
CAND_0083060,5092,0,0
CAND_0041047,5093,0,0
CAND_0045292,5094,0,0
CAND_0070816,5095,0,0
CAND_0085573,5096,0,0
CAND_0056327,5097,0,0
CAND_0058145,5098,0,0
CAND_0080098,5099,0,0
CAND_0052652,5100,0,0
CAND_0071920,5101,0,0
CAND_0087775,5102,0,0
CAND_0098578,5103,0,0
CAND_0076096,5104,0,0
CAND_0084289,5105,0,0
CAND_0064567,5106,0,0
CAND_0067603,5107,0,0
CAND_0091727,5108,0,0
CAND_0083678,5109,0,0
CAND_0052590,5110,0,0
CAND_0015328,5111,0,0
CAND_0026907,5112,0,0
CAND_0070658,5113,0,0
CAND_0074754,5114,0,0
CAND_0032802,5115,0,0
CAND_0037883,5116,0,0
CAND_0061740,5117,0,0
CAND_0091698,5118,0,0
CAND_0050394,5119,0,0
CAND_0058115,5120,0,0
CAND_0076154,5121,0,0
CAND_0079846,5122,0,0
CAND_0093539,5123,0,0
CAND_0098930,5124,0,0
CAND_0020631,5125,0,0
CAND_0058807,5126,0,0
CAND_0026578,5127,0,0
CAND_0010596,5128,0,0
CAND_0009539,5129,0,0
CAND_0068552,5130,0,0
CAND_0092456,5131,0,0
CAND_0011478,5132,0,0
CAND_0035206,5133,0,0
CAND_0079322,5134,0,0
CAND_0095879,5135,0,0
CAND_0057545,5136,0,0
CAND_0083963,5137,0,0
CAND_0057622,5138,0,0
CAND_0036786,5139,0,0
CAND_0087518,5140,0,0
CAND_0022579,5141,0,0
CAND_0029119,5142,0,0
CAND_0056692,5143,0,0
CAND_0085663,5144,0,0
CAND_0087305,5145,0,0
CAND_0005971,5146,0,0
CAND_0035958,5147,0,0
CAND_0071893,5148,0,0
CAND_0055999,5149,0,0
CAND_0066716,5150,0,0
CAND_0024850,5151,0,0
CAND_0064215,5152,0,0
CAND_0066954,5153,0,0
CAND_0071760,5154,0,0
CAND_0053208,5155,0,0
CAND_0074814,5156,0,0
CAND_0087167,5157,0,0
CAND_0049191,5158,0,0
CAND_0079280,5159,0,0
CAND_0001845,5160,0,0
CAND_0002994,5161,0,0
CAND_0011095,5162,0,0
CAND_0071159,5163,0,0
CAND_0083168,5164,0,0
CAND_0094593,5165,0,0
CAND_0006017,5166,0,0
CAND_0028817,5167,0,0
CAND_0000312,5168,0,0
CAND_0084527,5169,0,0
CAND_0005743,5170,0,0
CAND_0052750,5171,0,0
CAND_0083549,5172,0,0
CAND_0085299,5173,0,0
CAND_0060109,5174,0,0
CAND_0095214,5175,0,0
CAND_0096600,5176,0,0
CAND_0096728,5177,0,0
CAND_0016695,5178,0,0
CAND_0027704,5179,0,0
CAND_0062669,5180,0,0
CAND_0027651,5181,0,0
CAND_0050451,5182,0,0
CAND_0071563,5183,0,0
CAND_0096694,5184,0,0
CAND_0003773,5185,0,0
CAND_0020083,5186,0,0
CAND_0041932,5187,0,0
CAND_0000828,5188,0,0
CAND_0008795,5189,0,0
CAND_0013264,5190,0,0
CAND_0020723,5191,0,0
CAND_0036598,5192,0,0
CAND_0053193,5193,0,0
CAND_0054159,5194,0,0
CAND_0098321,5195,0,0
CAND_0038247,5196,0,0
CAND_0066457,5197,0,0
CAND_0069746,5198,0,0
CAND_0050741,5199,0,0
CAND_0054124,5200,0,0
CAND_0075448,5201,0,0
CAND_0048586,5202,0,0
CAND_0020524,5203,0,0
CAND_0010939,5204,0,0
CAND_0017362,5205,0,0
CAND_0048812,5206,0,0
CAND_0008328,5207,0,0
CAND_0079596,5208,0,0
CAND_0087311,5209,0,0
CAND_0066886,5210,0,0
CAND_0038972,5211,0,0
CAND_0075279,5212,0,0
CAND_0013842,5213,0,0
CAND_0041044,5214,0,0
CAND_0060251,5215,0,0
CAND_0073909,5216,0,0
CAND_0030947,5217,0,0
CAND_0019427,5218,0,0
CAND_0024777,5219,0,0
CAND_0078072,5220,0,0
CAND_0087503,5221,0,0
CAND_0045831,5222,0,0
CAND_0095568,5223,0,0
CAND_0008661,5224,0,0
CAND_0099649,5225,0,0
CAND_0004008,5226,0,0
CAND_0012059,5227,0,0
CAND_0063872,5228,0,0
CAND_0089599,5229,0,0
CAND_0018652,5230,0,0
CAND_0088411,5231,0,0
CAND_0024962,5232,0,0
CAND_0077217,5233,0,0
CAND_0005755,5234,0,0
CAND_0044938,5235,0,0
CAND_0082874,5236,0,0
CAND_0093207,5237,0,0
CAND_0015801,5238,0,0
CAND_0052646,5239,0,0
CAND_0069219,5240,0,0
CAND_0070320,5241,0,0
CAND_0075106,5242,0,0
CAND_0085982,5243,0,0
CAND_0028451,5244,0,0
CAND_0071881,5245,0,0
CAND_0076156,5246,0,0
CAND_0097684,5247,0,0
CAND_0005247,5248,0,0
CAND_0010868,5249,0,0
CAND_0037132,5250,0,0
CAND_0044734,5251,0,0
CAND_0042928,5252,0,0
CAND_0055719,5253,0,0
CAND_0002477,5254,0,0
CAND_0027855,5255,0,0
CAND_0029150,5256,0,0
CAND_0034523,5257,0,0
CAND_0047010,5258,0,0
CAND_0087723,5259,0,0
CAND_0019198,5260,0,0
CAND_0032601,5261,0,0
CAND_0042082,5262,0,0
CAND_0068348,5263,0,0
CAND_0074428,5264,0,0
CAND_0004980,5265,0,0
CAND_0009016,5266,0,0
CAND_0031094,5267,0,0
CAND_0066843,5268,0,0
CAND_0012713,5269,0,0
CAND_0092215,5270,0,0
CAND_0092696,5271,0,0
CAND_0093282,5272,0,0
CAND_0075090,5273,0,0
CAND_0078121,5274,0,0
CAND_0010594,5275,0,0
CAND_0005405,5276,0,0
CAND_0025287,5277,0,0
CAND_0057797,5278,0,0
CAND_0096408,5279,0,0
CAND_0020787,5280,0,0
CAND_0091879,5281,0,0
CAND_0014379,5282,0,0
CAND_0019296,5283,0,0
CAND_0011284,5284,0,0
CAND_0020974,5285,0,0
CAND_0044773,5286,0,0
CAND_0005922,5287,0,0
CAND_0006240,5288,0,0
CAND_0029209,5289,0,0
CAND_0048271,5290,0,0
CAND_0055164,5291,0,0
CAND_0005525,5292,0,0
CAND_0035802,5293,0,0
CAND_0055156,5294,0,0
CAND_0067596,5295,0,0
CAND_0028971,5296,0,0
CAND_0040038,5297,0,0
CAND_0088999,5298,0,0
CAND_0024478,5299,0,0
CAND_0050222,5300,0,0
CAND_0077420,5301,0,0
CAND_0006453,5302,0,0
CAND_0038690,5303,0,0
CAND_0084790,5304,0,0
CAND_0024159,5305,0,0
CAND_0036498,5306,0,0
CAND_0011199,5307,0,0
CAND_0040540,5308,0,0
CAND_0005805,5309,0,0
CAND_0026248,5310,0,0
CAND_0059492,5311,0,0
CAND_0061776,5312,0,0
CAND_0073508,5313,0,0
CAND_0052433,5314,0,0
CAND_0092796,5315,0,0
CAND_0098498,5316,0,0
CAND_0054580,5317,0,0
CAND_0068512,5318,0,0
CAND_0080033,5319,0,0
CAND_0091460,5320,0,0
CAND_0002983,5321,0,0
CAND_0052585,5322,0,0
CAND_0081977,5323,0,0
CAND_0087843,5324,0,0
CAND_0005085,5325,0,0
CAND_0017046,5326,0,0
CAND_0073159,5327,0,0
CAND_0092947,5328,0,0
CAND_0013611,5329,0,0
CAND_0026377,5330,0,0
CAND_0032320,5331,0,0
CAND_0019726,5332,0,0
CAND_0053492,5333,0,0
CAND_0058607,5334,0,0
CAND_0001694,5335,0,0
CAND_0081089,5336,0,0
CAND_0018258,5337,0,0
CAND_0099450,5338,0,0
CAND_0039082,5339,0,0
CAND_0070364,5340,0,0
CAND_0016473,5341,0,0
CAND_0025172,5342,0,0
CAND_0043253,5343,0,0
CAND_0053664,5344,0,0
CAND_0072195,5345,0,0
CAND_0095141,5346,0,0
CAND_0037006,5347,0,0
CAND_0040153,5348,0,0
CAND_0042258,5349,0,0
CAND_0014145,5350,0,0
CAND_0060894,5351,0,0
CAND_0095443,5352,0,0
CAND_0098617,5353,0,0
CAND_0010414,5354,0,0
CAND_0013090,5355,0,0
CAND_0059324,5356,0,0
CAND_0089350,5357,0,0
CAND_0063621,5358,0,0
CAND_0043351,5359,0,0
CAND_0054804,5360,0,0
CAND_0078137,5361,0,0
CAND_0023307,5362,0,0
CAND_0089572,5363,0,0
CAND_0090597,5364,0,0
CAND_0035530,5365,0,0
CAND_0031540,5366,0,0
CAND_0062876,5367,0,0
CAND_0025630,5368,0,0
CAND_0031766,5369,0,0
CAND_0084608,5370,0,0
CAND_0005518,5371,0,0
CAND_0035278,5372,0,0
CAND_0046467,5373,0,0
CAND_0088379,5374,0,0
CAND_0006198,5375,0,0
CAND_0039042,5376,0,0
CAND_0058340,5377,0,0
CAND_0064682,5378,0,0
CAND_0091992,5379,0,0
CAND_0013278,5380,0,0
CAND_0033636,5381,0,0
CAND_0042934,5382,0,0
CAND_0058448,5383,0,0
CAND_0099409,5384,0,0
CAND_0018300,5385,0,0
CAND_0055414,5386,0,0
CAND_0077563,5387,0,0
CAND_0007399,5388,0,0
CAND_0012154,5389,0,0
CAND_0034763,5390,0,0
CAND_0062267,5391,0,0
CAND_0077081,5392,0,0
CAND_0063323,5393,0,0
CAND_0063635,5394,0,0
CAND_0090361,5395,0,0
CAND_0098661,5396,0,0
CAND_0033472,5397,0,0
CAND_0038872,5398,0,0
CAND_0056726,5399,0,0
CAND_0033719,5400,0,0
CAND_0048445,5401,0,0
CAND_0049236,5402,0,0
CAND_0064168,5403,0,0
CAND_0025629,5404,0,0
CAND_0057422,5405,0,0
CAND_0098957,5406,0,0
CAND_0016440,5407,0,0
CAND_0025634,5408,0,0
CAND_0017552,5409,0,0
CAND_0061391,5410,0,0
CAND_0089689,5411,0,0
CAND_0044064,5412,0,0
CAND_0070762,5413,0,0
CAND_0080451,5414,0,0
CAND_0013814,5415,0,0
CAND_0050822,5416,0,0
CAND_0034871,5417,0,0
CAND_0066648,5418,0,0
CAND_0088708,5419,0,0
CAND_0050416,5420,0,0
CAND_0022663,5421,0,0
CAND_0048342,5422,0,0
CAND_0053215,5423,0,0
CAND_0093659,5424,0,0
CAND_0032444,5425,0,0
CAND_0059839,5426,0,0
CAND_0072308,5427,0,0
CAND_0077319,5428,0,0
CAND_0081487,5429,0,0
CAND_0081509,5430,0,0
CAND_0097059,5431,0,0
CAND_0008252,5432,0,0
CAND_0077511,5433,0,0
CAND_0012656,5434,0,0
CAND_0017837,5435,0,0
CAND_0026331,5436,0,0
CAND_0001544,5437,0,0
CAND_0006158,5438,0,0
CAND_0022648,5439,0,0
CAND_0038459,5440,0,0
CAND_0040959,5441,0,0
CAND_0093039,5442,0,0
CAND_0022540,5443,0,0
CAND_0025102,5444,0,0
CAND_0000722,5445,0,0
CAND_0025128,5446,0,0
CAND_0053431,5447,0,0
CAND_0075148,5448,0,0
CAND_0001980,5449,0,0
CAND_0002697,5450,0,0
CAND_0020570,5451,0,0
CAND_0065861,5452,0,0
CAND_0096621,5453,0,0
CAND_0029764,5454,0,0
CAND_0007011,5455,0,0
CAND_0007509,5456,0,0
CAND_0088536,5457,0,0
CAND_0093477,5458,0,0
CAND_0052494,5459,0,0
CAND_0054781,5460,0,0
CAND_0066451,5461,0,0
CAND_0092767,5462,0,0
CAND_0077047,5463,0,0
CAND_0085219,5464,0,0
CAND_0057668,5465,0,0
CAND_0066628,5466,0,0
CAND_0025678,5467,0,0
CAND_0098215,5468,0,0
CAND_0018415,5469,0,0
CAND_0068160,5470,0,0
CAND_0074040,5471,0,0
CAND_0027061,5472,0,0
CAND_0044821,5473,0,0
CAND_0074893,5474,0,0
CAND_0029552,5475,0,0
CAND_0031581,5476,0,0
CAND_0076990,5477,0,0
CAND_0084840,5478,0,0
CAND_0088328,5479,0,0
CAND_0012325,5480,0,0
CAND_0013316,5481,0,0
CAND_0031882,5482,0,0
CAND_0056998,5483,0,0
CAND_0017696,5484,0,0
CAND_0038197,5485,0,0
CAND_0060786,5486,0,0
CAND_0074578,5487,0,0
CAND_0074779,5488,0,0
CAND_0077937,5489,0,0
CAND_0057387,5490,0,0
CAND_0051499,5491,0,0
CAND_0085826,5492,0,0
CAND_0017955,5493,0,0
CAND_0098442,5494,0,0
CAND_0008963,5495,0,0
CAND_0070853,5496,0,0
CAND_0083767,5497,0,0
CAND_0023896,5498,0,0
CAND_0017670,5499,0,0
CAND_0052155,5500,0,0
CAND_0058100,5501,0,0
CAND_0080104,5502,0,0
CAND_0056037,5503,0,0
CAND_0065232,5504,0,0
CAND_0014875,5505,0,0
CAND_0041915,5506,0,0
CAND_0086603,5507,0,0
CAND_0057340,5508,0,0
CAND_0085089,5509,0,0
CAND_0039003,5510,0,0
CAND_0057725,5511,0,0
CAND_0065423,5512,0,0
CAND_0098666,5513,0,0
CAND_0005414,5514,0,0
CAND_0046300,5515,0,0
CAND_0064413,5516,0,0
CAND_0066707,5517,0,0
CAND_0084844,5518,0,0
CAND_0094592,5519,0,0
CAND_0096126,5520,0,0
CAND_0008685,5521,0,0
CAND_0013636,5522,0,0
CAND_0015193,5523,0,0
CAND_0075592,5524,0,0
CAND_0084476,5525,0,0
CAND_0096565,5526,0,0
CAND_0021216,5527,0,0
CAND_0077299,5528,0,0
CAND_0022794,5529,0,0
CAND_0099049,5530,0,0
CAND_0017718,5531,0,0
CAND_0021997,5532,0,0
CAND_0094185,5533,0,0
CAND_0012256,5534,0,0
CAND_0028195,5535,0,0
CAND_0082822,5536,0,0
CAND_0084618,5537,0,0
CAND_0095289,5538,0,0
CAND_0020015,5539,0,0
CAND_0025112,5540,0,0
CAND_0080086,5541,0,0
CAND_0016976,5542,0,0
CAND_0029728,5543,0,0
CAND_0035542,5544,0,0
CAND_0036114,5545,0,0
CAND_0017959,5546,0,0
CAND_0063314,5547,0,0
CAND_0078857,5548,0,0
CAND_0026568,5549,0,0
CAND_0034366,5550,0,0
CAND_0082675,5551,0,0
CAND_0049639,5552,0,0
CAND_0065488,5553,0,0
CAND_0071523,5554,0,0
CAND_0017243,5555,0,0
CAND_0040406,5556,0,0
CAND_0042888,5557,0,0
CAND_0045970,5558,0,0
CAND_0080068,5559,0,0
CAND_0007767,5560,0,0
CAND_0059849,5561,0,0
CAND_0000839,5562,0,0
CAND_0017882,5563,0,0
CAND_0054462,5564,0,0
CAND_0092064,5565,0,0
CAND_0056532,5566,0,0
CAND_0067771,5567,0,0
CAND_0077566,5568,0,0
CAND_0090965,5569,0,0
CAND_0060972,5570,0,0
CAND_0081253,5571,0,0
CAND_0054916,5572,0,0
CAND_0065568,5573,0,0
CAND_0082305,5574,0,0
CAND_0088308,5575,0,0
CAND_0099738,5576,0,0
CAND_0030806,5577,0,0
CAND_0036983,5578,0,0
CAND_0048497,5579,0,0
CAND_0044677,5580,0,0
CAND_0062286,5581,0,0
CAND_0064269,5582,0,0
CAND_0060388,5583,0,0
CAND_0023955,5584,0,0
CAND_0052030,5585,0,0
CAND_0000410,5586,0,0
CAND_0055137,5587,0,0
CAND_0036303,5588,0,0
CAND_0094356,5589,0,0
CAND_0034880,5590,0,0
CAND_0054220,5591,0,0
CAND_0096921,5592,0,0
CAND_0042992,5593,0,0
CAND_0056495,5594,0,0
CAND_0056749,5595,0,0
CAND_0083998,5596,0,0
CAND_0000862,5597,0,0
CAND_0016777,5598,0,0
CAND_0023359,5599,0,0
CAND_0045187,5600,0,0
CAND_0099211,5601,0,0
CAND_0027013,5602,0,0
CAND_0060345,5603,0,0
CAND_0030213,5604,0,0
CAND_0046266,5605,0,0
CAND_0048936,5606,0,0
CAND_0051335,5607,0,0
CAND_0003840,5608,0,0
CAND_0086858,5609,0,0
CAND_0057036,5610,0,0
CAND_0073066,5611,0,0
CAND_0083180,5612,0,0
CAND_0094963,5613,0,0
CAND_0051461,5614,0,0
CAND_0000389,5615,0,0
CAND_0038933,5616,0,0
CAND_0060361,5617,0,0
CAND_0086604,5618,0,0
CAND_0035790,5619,0,0
CAND_0052488,5620,0,0
CAND_0006977,5621,0,0
CAND_0066501,5622,0,0
CAND_0069288,5623,0,0
CAND_0021124,5624,0,0
CAND_0046819,5625,0,0
CAND_0020270,5626,0,0
CAND_0063439,5627,0,0
CAND_0095298,5628,0,0
CAND_0028704,5629,0,0
CAND_0042429,5630,0,0
CAND_0050928,5631,0,0
CAND_0077306,5632,0,0
CAND_0084566,5633,0,0
CAND_0018742,5634,0,0
CAND_0019803,5635,0,0
CAND_0020242,5636,0,0
CAND_0051207,5637,0,0
CAND_0052088,5638,0,0
CAND_0082018,5639,0,0
CAND_0099288,5640,0,0
CAND_0008992,5641,0,0
CAND_0038463,5642,0,0
CAND_0069889,5643,0,0
CAND_0003324,5644,0,0
CAND_0027530,5645,0,0
CAND_0053323,5646,0,0
CAND_0077186,5647,0,0
CAND_0001152,5648,0,0
CAND_0016407,5649,0,0
CAND_0022168,5650,0,0
CAND_0028807,5651,0,0
CAND_0016303,5652,0,0
CAND_0014067,5653,0,0
CAND_0043034,5654,0,0
CAND_0051007,5655,0,0
CAND_0081677,5656,0,0
CAND_0089318,5657,0,0
CAND_0008810,5658,0,0
CAND_0041026,5659,0,0
CAND_0088064,5660,0,0
CAND_0059701,5661,0,0
CAND_0063646,5662,0,0
CAND_0078233,5663,0,0
CAND_0095777,5664,0,0
CAND_0002393,5665,0,0
CAND_0011758,5666,0,0
CAND_0029509,5667,0,0
CAND_0052370,5668,0,0
CAND_0056713,5669,0,0
CAND_0068320,5670,0,0
CAND_0084442,5671,0,0
CAND_0086190,5672,0,0
CAND_0059448,5673,0,0
CAND_0060156,5674,0,0
CAND_0062853,5675,0,0
CAND_0019104,5676,0,0
CAND_0051957,5677,0,0
CAND_0058983,5678,0,0
CAND_0063149,5679,0,0
CAND_0065221,5680,0,0
CAND_0073455,5681,0,0
CAND_0024262,5682,0,0
CAND_0039982,5683,0,0
CAND_0042650,5684,0,0
CAND_0054453,5685,0,0
CAND_0026552,5686,0,0
CAND_0019563,5687,0,0
CAND_0005981,5688,0,0
CAND_0006010,5689,0,0
CAND_0049310,5690,0,0
CAND_0068906,5691,0,0
CAND_0070596,5692,0,0
CAND_0006430,5693,0,0
CAND_0019608,5694,0,0
CAND_0056956,5695,0,0
CAND_0080590,5696,0,0
CAND_0073940,5697,0,0
CAND_0007860,5698,0,0
CAND_0020477,5699,0,0
CAND_0037081,5700,0,0
CAND_0088763,5701,0,0
CAND_0097460,5702,0,0
CAND_0036270,5703,0,0
CAND_0067467,5704,0,0
CAND_0072402,5705,0,0
CAND_0021871,5706,0,0
CAND_0018277,5707,0,0
CAND_0035594,5708,0,0
CAND_0035945,5709,0,0
CAND_0066599,5710,0,0
CAND_0075382,5711,0,0
CAND_0013810,5712,0,0
CAND_0023524,5713,0,0
CAND_0050631,5714,0,0
CAND_0055187,5715,0,0
CAND_0059599,5716,0,0
CAND_0061088,5717,0,0
CAND_0088630,5718,0,0
CAND_0020439,5719,0,0
CAND_0022667,5720,0,0
CAND_0054975,5721,0,0
CAND_0063471,5722,0,0
CAND_0065725,5723,0,0
CAND_0097392,5724,0,0
CAND_0042949,5725,0,0
CAND_0049752,5726,0,0
CAND_0096247,5727,0,0
CAND_0023110,5728,0,0
CAND_0024091,5729,0,0
CAND_0098356,5730,0,0
CAND_0016254,5731,0,0
CAND_0005716,5732,0,0
CAND_0058762,5733,0,0
CAND_0011178,5734,0,0
CAND_0031652,5735,0,0
CAND_0023432,5736,0,0
CAND_0040543,5737,0,0
CAND_0075556,5738,0,0
CAND_0083657,5739,0,0
CAND_0031010,5740,0,0
CAND_0032104,5741,0,0
CAND_0037240,5742,0,0
CAND_0056097,5743,0,0
CAND_0075004,5744,0,0
CAND_0086296,5745,0,0
CAND_0087192,5746,0,0
CAND_0096282,5747,0,0
CAND_0003881,5748,0,0
CAND_0012902,5749,0,0
CAND_0029817,5750,0,0
CAND_0094740,5751,0,0
CAND_0038844,5752,0,0
CAND_0054354,5753,0,0
CAND_0023074,5754,0,0
CAND_0031080,5755,0,0
CAND_0063436,5756,0,0
CAND_0068057,5757,0,0
CAND_0095218,5758,0,0
CAND_0050324,5759,0,0
CAND_0009997,5760,0,0
CAND_0012081,5761,0,0
CAND_0019474,5762,0,0
CAND_0027640,5763,0,0
CAND_0029313,5764,0,0
CAND_0035867,5765,0,0
CAND_0081172,5766,0,0
CAND_0052693,5767,0,0
CAND_0004005,5768,0,0
CAND_0007915,5769,0,0
CAND_0010901,5770,0,0
CAND_0015793,5771,0,0
CAND_0056161,5772,0,0
CAND_0075698,5773,0,0
CAND_0082824,5774,0,0
CAND_0022695,5775,0,0
CAND_0030597,5776,0,0
CAND_0060832,5777,0,0
CAND_0004569,5778,0,0
CAND_0085195,5779,0,0
CAND_0098809,5780,0,0
CAND_0015870,5781,0,0
CAND_0072483,5782,0,0
CAND_0097085,5783,0,0
CAND_0025874,5784,0,0
CAND_0049485,5785,0,0
CAND_0059413,5786,0,0
CAND_0066852,5787,0,0
CAND_0001837,5788,0,0
CAND_0046419,5789,0,0
CAND_0051008,5790,0,0
CAND_0091345,5791,0,0
CAND_0094482,5792,0,0
CAND_0098966,5793,0,0
CAND_0039190,5794,0,0
CAND_0047454,5795,0,0
CAND_0059294,5796,0,0
CAND_0074099,5797,0,0
CAND_0082330,5798,0,0
CAND_0033455,5799,0,0
CAND_0047091,5800,0,0
CAND_0064117,5801,0,0
CAND_0093357,5802,0,0
CAND_0016863,5803,0,0
CAND_0032764,5804,0,0
CAND_0049687,5805,0,0
CAND_0056069,5806,0,0
CAND_0095362,5807,0,0
CAND_0009425,5808,0,0
CAND_0097091,5809,0,0
CAND_0034369,5810,0,0
CAND_0066555,5811,0,0
CAND_0083843,5812,0,0
CAND_0090378,5813,0,0
CAND_0041672,5814,0,0
CAND_0052518,5815,0,0
CAND_0081313,5816,0,0
CAND_0007691,5817,0,0
CAND_0029699,5818,0,0
CAND_0030093,5819,0,0
CAND_0042542,5820,0,0
CAND_0042945,5821,0,0
CAND_0070195,5822,0,0
CAND_0078975,5823,0,0
CAND_0079874,5824,0,0
CAND_0028080,5825,0,0
CAND_0067202,5826,0,0
CAND_0071184,5827,0,0
CAND_0086122,5828,0,0
CAND_0006908,5829,0,0
CAND_0046042,5830,0,0
CAND_0069194,5831,0,0
CAND_0072729,5832,0,0
CAND_0098276,5833,0,0
CAND_0011253,5834,0,0
CAND_0010674,5835,0,0
CAND_0024407,5836,0,0
CAND_0027472,5837,0,0
CAND_0028440,5838,0,0
CAND_0029847,5839,0,0
CAND_0087483,5840,0,0
CAND_0001942,5841,0,0
CAND_0008636,5842,0,0
CAND_0023182,5843,0,0
CAND_0056790,5844,0,0
CAND_0084890,5845,0,0
CAND_0003625,5846,0,0
CAND_0011505,5847,0,0
CAND_0027220,5848,0,0
CAND_0033000,5849,0,0
CAND_0049464,5850,0,0
CAND_0019785,5851,0,0
CAND_0025178,5852,0,0
CAND_0041895,5853,0,0
CAND_0053461,5854,0,0
CAND_0046816,5855,0,0
CAND_0072135,5856,0,0
CAND_0004477,5857,0,0
CAND_0030587,5858,0,0
CAND_0052141,5859,0,0
CAND_0067126,5860,0,0
CAND_0006951,5861,0,0
CAND_0038377,5862,0,0
CAND_0044966,5863,0,0
CAND_0090747,5864,0,0
